X_nm,Y_nm,Z_compact,Z_exploded,Layer,Fitted_Peak_Brightness_au
10.99345369198617,7.912216981431556,7.0,12.6,3,105.54287316447764
5.726564615944123,6.570018729730389,7.0,12.6,3,81.04024807918424
10.13005523330548,9.25883745135,7.0,12.6,3,52.09875992653392
10.249635555,7.443956351525191,7.0,12.6,3,72.65231295902873
8.415458374271193,5.998998913937197,7.0,12.6,3,87.12246109024258
9.475208469223,6.721003817437776,7.0,12.6,3,70.57557138233072
10.327660325008296,6.499365742876984,7.0,12.6,3,59.5970578249684
9.969343189257698,9.47327719768372,7.0,12.6,3,69.45729772712004
9.58451075404327,8.516799092634137,7.0,12.6,3,73.42817337870143
10.884218367056809,9.369689137948846,7.0,12.6,3,58.9468334365051
10.808132897563585,7.925879670373463,7.0,12.6,3,47.69209204145543
10.49471266795786,9.818871465425334,7.0,12.6,3,87.54011180937204
8.909650482328582,7.5961187946500015,7.0,12.6,3,49.82111988790189
10.66082542761192,9.581698180298783,7.0,12.6,3,50.33086425209425
10.824548321077687,8.210225855612357,7.0,12.6,3,45.63611861321046
6.231763208673611,8.921075511568915,6.5,11.700000000000001,4,175.0490861942014
5.171915659627643,8.97493892380285,6.5,11.700000000000001,4,190.71248906852983
5.9534813002492495,10.117529897607074,6.5,11.700000000000001,4,193.98880526741095
7.279019478713483,10.854512646277993,6.5,11.700000000000001,4,151.77577465295178
6.503230380805122,8.499471656720363,6.5,11.700000000000001,4,172.7725715615991
7.031139075114152,9.284612294493389,6.5,11.700000000000001,4,166.9906062119132
5.964438464859331,9.708673385571922,6.5,11.700000000000001,4,189.28495586815416
6.222385049275676,10.0859134390552,6.5,11.700000000000001,4,174.942058238179
7.0379368528673885,8.487499293179468,6.5,11.700000000000001,4,200.1957194706661
5.436798882265395,8.964355083489858,6.5,11.700000000000001,4,187.94518501869644
7.287429387335725,10.046461721867924,6.5,11.700000000000001,4,175.9679292805217
7.552280666929734,10.02014692580172,6.5,11.700000000000001,4,155.16916515505454
5.677218549615198,10.528801136755394,6.5,11.700000000000001,4,162.2649021619559
6.513499274514764,7.73370729734421,6.5,11.700000000000001,4,202.95594092124787
6.746855288873515,10.475285296899091,6.5,11.700000000000001,4,158.4665309008844
6.499125302942384,9.29059540439477,6.5,11.700000000000001,4,134.73170855980507
7.567106132682517,9.249043271742718,6.5,11.700000000000001,4,198.9315729762953
5.94381562857045,10.504387349218442,6.5,11.700000000000001,4,121.82235210943456
8.372738016525362,7.592917613460197,6.5,11.700000000000001,4,165.67981490057466
7.014229056893277,10.075882994436814,6.5,11.700000000000001,4,192.06843808208936
7.305966576161198,8.85515254230806,6.5,11.700000000000001,4,165.4266736278105
6.487393205177365,9.716623612293857,6.5,11.700000000000001,4,154.32106502125532
7.542501749344307,10.832962563894863,6.5,11.700000000000001,4,177.4467388377979
5.424064217119806,10.138034715696351,6.5,11.700000000000001,4,162.21774383382825
5.712740284037744,7.377381335249098,6.5,11.700000000000001,4,158.9351340888962
6.208656870235196,10.880965709191289,6.5,11.700000000000001,4,158.6131381411899
5.978740094060729,7.356762225684079,6.5,11.700000000000001,4,177.18794815454032
6.755317790013449,10.068609856719393,6.5,11.700000000000001,4,176.5177407003291
6.782211780662792,7.316615440709858,6.5,11.700000000000001,4,159.49104934448346
5.968753497597038,8.905905078587184,6.5,11.700000000000001,4,141.4648117949924
6.506730634188761,8.889431530374345,6.5,11.700000000000001,4,147.65570857099
5.44766698198312,7.759625277158671,6.5,11.700000000000001,4,167.32993956103792
7.835999926078312,9.221334183480622,6.5,11.700000000000001,4,157.70025706011626
7.007345433254379,10.8591604227268,6.5,11.700000000000001,4,158.84953990592808
9.284469398575048,11.30994253779697,6.5,11.700000000000001,4,169.8175058400889
8.094832080555959,9.986062010260229,6.5,11.700000000000001,4,160.72340332455653
5.16900674358557,9.360989302357844,6.5,11.700000000000001,4,169.43714710013396
7.571353802823483,7.669581426869079,6.5,11.700000000000001,4,178.05117458834314
7.014274189178221,10.454572712205024,6.5,11.700000000000001,4,152.9223114206343
6.512846098117947,7.324427472003686,6.5,11.700000000000001,4,163.9609648672627
5.978677679460917,7.748437225038082,6.5,11.700000000000001,4,155.9519261217656
4.907533846994254,8.977276089987985,6.5,11.700000000000001,4,175.88626223495717
7.976880144152497,7.827557839030468,6.5,11.700000000000001,4,135.24844484653198
5.701740917985441,8.949254582829292,6.5,11.700000000000001,4,163.60574585817477
6.759113717701517,9.698684551085172,6.5,11.700000000000001,4,155.66653548511195
7.301654156678304,9.259407408086435,6.5,11.700000000000001,4,137.02053783344604
7.306002134469902,8.049975902516305,6.5,11.700000000000001,4,155.56879534195514
8.109179931048285,8.002823051775035,6.5,11.700000000000001,4,147.3833728240109
8.366088556194383,9.966837152534412,6.5,11.700000000000001,4,150.8870967704832
8.094301120680964,9.60076282300389,6.5,11.700000000000001,4,176.52549770420322
6.764371722192939,9.281920169825517,6.5,11.700000000000001,4,164.6665788280724
6.775150619298285,8.858675341559767,6.5,11.700000000000001,4,153.67240342069564
5.970599723276367,8.534931805564812,6.5,11.700000000000001,4,187.20540268717824
6.243402474410477,7.732084215257117,6.5,11.700000000000001,4,175.3294480845898
5.699004475940108,10.084819929712646,6.5,11.700000000000001,4,122.64530954332832
6.504146952696384,8.113153835511683,6.5,11.700000000000001,4,145.0038569429731
5.43417099830871,9.350862757512528,6.5,11.700000000000001,4,171.7104103739117
6.470966071287997,10.90570542692098,6.5,11.700000000000001,4,145.80160375554544
6.21371364067241,10.484598068481397,6.5,11.700000000000001,4,161.38536301529106
7.133884075028052,11.426558880284096,6.5,11.700000000000001,4,142.85170250550465
8.105719154143241,7.621001633669834,6.5,11.700000000000001,4,169.14132008481266
6.078090890029322,10.702068477998711,6.5,11.700000000000001,4,150.4811572980357
7.450142245008976,7.0794106651595685,6.5,11.700000000000001,4,162.72143391728412
7.304063301247595,8.490162343371177,6.5,11.700000000000001,4,160.16599587451793
7.572283180672651,8.411310483949778,6.5,11.700000000000001,4,149.8682886566025
9.005335128343287,11.321536615189006,6.5,11.700000000000001,4,165.93826605262373
5.441443523033576,8.546787657516052,6.5,11.700000000000001,4,179.4353293251329
8.373335420754081,7.996183322098455,6.5,11.700000000000001,4,162.1755059875619
9.688572401964697,10.685731381399885,6.5,11.700000000000001,4,127.3775245925904
7.838683600461669,8.436945023461499,6.5,11.700000000000001,4,151.5959029836043
5.582781925372844,7.584865024138566,6.5,11.700000000000001,4,168.09876985556207
8.114532028922463,7.223802655919183,6.5,11.700000000000001,4,158.26145241793307
5.70442925969686,8.554609798956845,6.5,11.700000000000001,4,162.48937053682198
6.480928644462532,10.47223974693241,6.5,11.700000000000001,4,136.82504839790917
6.525619864461864,6.920159271339195,6.5,11.700000000000001,4,140.37948063199306
7.837598096447319,7.650040397239216,6.5,11.700000000000001,4,153.15433090392705
5.442433290574813,8.157595279427069,6.5,11.700000000000001,4,146.48878246689202
7.571933957570724,8.844366860291819,6.5,11.700000000000001,4,149.1929128862908
7.325032660122341,6.885166173712599,6.5,11.700000000000001,4,163.19595796314297
7.835527795894682,8.835809177065277,6.5,11.700000000000001,4,168.75451615606275
7.048074240013424,7.304513648639487,6.5,11.700000000000001,4,164.0265532249263
7.067841273401459,6.487549162046203,6.5,11.700000000000001,4,131.57005498859235
6.239104731416727,8.12729657886758,6.5,11.700000000000001,4,168.2210667479063
6.232894213686868,9.66386724373222,6.5,11.700000000000001,4,123.36780377635463
8.086532079363044,10.375372427425946,6.5,11.700000000000001,4,135.58338525108178
8.079112275542654,10.79530383220376,6.5,11.700000000000001,4,145.2693050922048
5.812613552165721,10.719542331901206,6.5,11.700000000000001,4,142.92605313589675
7.296833412518048,9.649333719618536,6.5,11.700000000000001,4,168.2450876167688
7.572826804359531,7.28640785793471,6.5,11.700000000000001,4,164.78203215552867
7.04149663848345,8.858378521344449,6.5,11.700000000000001,4,172.2429925920922
6.47836962625926,10.1033963124176,6.5,11.700000000000001,4,149.62504294021196
8.339726208343066,11.172075773714589,6.5,11.700000000000001,4,151.49309852248336
5.043581599988622,8.382136306838534,6.5,11.700000000000001,4,141.49606355365182
4.917163705853974,7.778645714716542,6.5,11.700000000000001,4,160.27454089258512
6.376757028545753,7.928118455384403,6.5,11.700000000000001,4,143.04342042351496
6.643179380020623,7.918800694444295,6.5,11.700000000000001,4,143.15638592823413
8.635330631749815,9.553332246071689,6.5,11.700000000000001,4,128.18149566848334
6.361006939391506,9.501999442436349,6.5,11.700000000000001,4,145.10957506972773
8.625857340086895,10.357916029677328,6.5,11.700000000000001,4,158.7047144917107
5.960543166424681,9.332728986193734,6.5,11.700000000000001,4,159.33220585537111
8.104674100472357,9.198944553049571,6.5,11.700000000000001,4,156.13865862148182
7.043160370058849,7.7059451781132,6.5,11.700000000000001,4,154.77593072564855
5.47837577450978,6.1763484155087145,6.5,11.700000000000001,4,129.61923953886512
6.735455043893968,11.26146051590345,6.5,11.700000000000001,4,161.38695175516577
8.106100892237164,8.79994848874075,6.5,11.700000000000001,4,168.50541053651784
7.306941588554761,7.664159687246398,6.5,11.700000000000001,4,118.8988414419588
6.92981381985562,6.720544704269027,6.5,11.700000000000001,4,161.65542775717142
7.195264297206064,6.694510222177885,6.5,11.700000000000001,4,151.4250901390996
7.052870377279882,6.907462885289764,6.5,11.700000000000001,4,162.56056632842822
5.577843458486236,7.9571171800311395,6.5,11.700000000000001,4,147.51324525277198
5.849235612924495,7.560466627010804,6.5,11.700000000000001,4,152.83554318226334
7.004503348065086,11.24155082923694,6.5,11.700000000000001,4,120.68956199683254
7.80116970842115,11.590070366710824,6.5,11.700000000000001,4,160.4009339154585
5.8167711678991,10.325028043621495,6.5,11.700000000000001,4,142.99856915462928
6.783563899469432,7.6733949485300945,6.5,11.700000000000001,4,139.8522101895291
8.333649768103177,11.550835710747004,6.5,11.700000000000001,4,164.84779838597404
9.822491927204776,10.879794027120726,6.5,11.700000000000001,4,146.99134251605744
7.041443845354728,8.074151678691297,6.5,11.700000000000001,4,147.36231227645845
7.818302306513084,10.387309112401375,6.5,11.700000000000001,4,140.64963077870277
5.979665544772836,8.116696306526865,6.5,11.700000000000001,4,153.1597178699147
5.452993156126406,7.364565107004486,6.5,11.700000000000001,4,168.31997585894098
5.701184552169081,9.336562197730728,6.5,11.700000000000001,4,153.9718317308479
7.413353388249496,10.64610573903856,6.5,11.700000000000001,4,146.32301163640366
8.64171305225998,9.159175968875712,6.5,11.700000000000001,4,148.7723616572033
7.278382462730441,10.451707555210572,6.5,11.700000000000001,4,146.98676588143218
8.244045718391774,7.8011178594052835,6.5,11.700000000000001,4,136.58950625016476
7.023211706414055,9.6807830523276,6.5,11.700000000000001,4,146.80443606934352
8.066953937525735,11.567258981169775,6.5,11.700000000000001,4,164.4889868683734
9.571267215768074,9.296535574447088,6.5,11.700000000000001,4,151.6684712851045
7.821871762038115,10.016865649996554,6.5,11.700000000000001,4,164.46765184057998
5.182009375359692,7.398159450846182,6.5,11.700000000000001,4,151.92073763913086
6.234562099766275,9.295802367725074,6.5,11.700000000000001,4,138.99061988357687
7.185996761951049,7.094864087442798,6.5,11.700000000000001,4,141.6597686095014
8.511185552049666,9.373833040846868,6.5,11.700000000000001,4,149.5983472860753
7.702424213023782,9.442098775029589,6.5,11.700000000000001,4,148.1371550097394
7.468200861109129,6.682239706383633,6.5,11.700000000000001,4,146.6939322960861
8.126311940876983,6.828950722630869,6.5,11.700000000000001,4,154.2944370086057
8.072354853933554,11.185140208339998,6.5,11.700000000000001,4,168.91378252292128
5.344403648766568,6.383309576918908,6.5,11.700000000000001,4,132.7155153588786
8.239767629224891,9.01160108222026,6.5,11.700000000000001,4,144.24027455336898
5.82787712474735,9.913837962734876,6.5,11.700000000000001,4,118.81886014971924
9.43850377882932,9.902270310786704,6.5,11.700000000000001,4,141.66706260334806
5.45636278670356,6.996377824134874,6.5,11.700000000000001,4,149.53745868358175
8.883894960389007,10.344911984032311,6.5,11.700000000000001,4,154.94261098403243
4.915246155181569,7.391265559766396,6.5,11.700000000000001,4,147.41125601308184
5.870704801074945,6.364110317865343,6.5,11.700000000000001,4,136.95869268659695
5.569461614718372,9.54328507050002,6.5,11.700000000000001,4,135.23581469629403
5.569117041884354,8.75992177173749,6.5,11.700000000000001,4,143.1014104772597
6.243420894352222,8.47464728217044,6.5,11.700000000000001,4,139.3789595796654
6.744395817519751,10.87600217225,6.5,11.700000000000001,4,139.6596105668781
6.096734833824371,9.504288902574803,6.5,11.700000000000001,4,144.57239066827822
6.633087599705226,9.473293306743168,6.5,11.700000000000001,4,126.24133440796588
8.909848840213437,8.75463108781622,6.5,11.700000000000001,4,138.73140697802987
5.298229539570947,9.9203923196419,6.5,11.700000000000001,4,124.03690793440174
8.24113530019817,7.43411689724038,6.5,11.700000000000001,4,148.13195310098217
5.83718762128221,8.346881750303558,6.5,11.700000000000001,4,143.60066285391744
7.812014878201271,10.80767126855,6.5,11.700000000000001,4,141.35590403568847
8.486352974966609,10.572236861703386,6.5,11.700000000000001,4,143.81516081167098
6.370580499678685,8.324198999982903,6.5,11.700000000000001,4,152.8767632323661
7.536491621792172,11.213060004053965,6.5,11.700000000000001,4,158.1135525205989
5.9871388213545735,6.950178913801151,6.5,11.700000000000001,4,162.75708578442493
6.091791167191646,9.905614404514386,6.5,11.700000000000001,4,126.0280615770623
9.176311624061489,9.533631831546105,6.5,11.700000000000001,4,150.82200509783357
8.913560411506515,7.184931607585455,6.5,11.700000000000001,4,115.36111623684842
5.710672481757964,8.102480466132683,6.5,11.700000000000001,4,121.33498275721055
7.557182472398074,9.645920779789703,6.5,11.700000000000001,4,153.0391163983322
9.298154740689265,10.11797253402072,6.5,11.700000000000001,4,139.27958722126954
5.169366415043931,8.573089136373726,6.5,11.700000000000001,4,142.60752954963834
5.8581343470846665,6.777781167133327,6.5,11.700000000000001,4,140.1452114387612
7.825032902219953,9.628622485163026,6.5,11.700000000000001,4,130.06261337278647
7.569879378746824,8.049863208167668,6.5,11.700000000000001,4,173.77645236486092
8.603078906740198,11.536339302231749,6.5,11.700000000000001,4,174.69423265543028
7.836281653745049,8.01417480108268,6.5,11.700000000000001,4,129.9728480994145
6.902533769066598,8.68941325385001,6.5,11.700000000000001,4,152.17902210394047
8.349106577813217,10.768546643656451,6.5,11.700000000000001,4,149.92395541576465
7.273289638475712,11.231171916251355,6.5,11.700000000000001,4,146.00362379739238
6.652232505064024,7.137770876635408,6.5,11.700000000000001,4,151.16807465420445
5.573369309732536,9.13897896502132,6.5,11.700000000000001,4,122.5548465619134
7.935542919416264,11.395280752518026,6.5,11.700000000000001,4,149.9637504139656
7.309941589751334,7.264658247883025,6.5,11.700000000000001,4,146.2471103607884
6.945467039007919,6.314592490908778,6.5,11.700000000000001,4,138.20482376888734
8.465571054898378,11.35977082295087,6.5,11.700000000000001,4,155.33092926324915
7.985006895073193,7.046490611353992,6.5,11.700000000000001,4,150.5163731532642
5.706426417068453,7.76407749766532,6.5,11.700000000000001,4,157.91904508019255
6.362035382315753,8.73520190143562,6.5,11.700000000000001,4,165.3312284956343
6.770091852763689,8.489143470614712,6.5,11.700000000000001,4,157.12803160174084
8.368717408013723,9.58425862909304,6.5,11.700000000000001,4,138.88249624634844
7.399772649858708,11.424859642961046,6.5,11.700000000000001,4,143.43409597002096
6.100237527691722,8.734399102485742,6.5,11.700000000000001,4,142.1509392205529
7.443051462409575,7.493550824657116,6.5,11.700000000000001,4,153.02789757178735
7.951596440575148,10.20179174338982,6.5,11.700000000000001,4,147.16795982413035
6.772817904740624,8.096898186767158,6.5,11.700000000000001,4,158.3815855103812
6.639093175830031,8.697566914555779,6.5,11.700000000000001,4,157.28134964737336
6.874513174315206,11.07541823172718,6.5,11.700000000000001,4,144.0013540867539
7.177925709186145,7.495374228138811,6.5,11.700000000000001,4,142.84329672968147
8.780210206662593,8.967334264903105,6.5,11.700000000000001,4,149.32439280857167
5.175221182006802,8.171631736755247,6.5,11.700000000000001,4,146.74274106816887
8.909005452225086,9.52788598199988,6.5,11.700000000000001,4,145.13639367517138
6.887694658036743,10.252308562260966,6.5,11.700000000000001,4,130.768151533256
5.161403293654059,9.76290891188868,6.5,11.700000000000001,4,154.37180635989344
5.181782458651842,7.779139647769681,6.5,11.700000000000001,4,142.26294062432908
5.844096530420614,7.956534451924028,6.5,11.700000000000001,4,137.0731520561101
7.544601908407769,10.433469480139264,6.5,11.700000000000001,4,150.9921808562519
9.293405476780515,10.51851789131132,6.5,11.700000000000001,4,143.4587552560271
5.703275969075768,9.688676294726832,6.5,11.700000000000001,4,132.7682607097867
9.038382734096446,9.7361081276483,6.5,11.700000000000001,4,138.39362229587084
8.63660225050988,7.960014890252955,6.5,11.700000000000001,4,144.13370246522717
8.379754798876188,8.394614710612446,6.5,11.700000000000001,4,141.61721228654866
8.376304524478767,9.182237949716017,6.5,11.700000000000001,4,166.19487520770562
8.634005652483072,9.95433992264554,6.5,11.700000000000001,4,155.65858758680287
5.744342657214154,6.182569024074625,6.5,11.700000000000001,4,148.36831634332077
5.470615520989805,6.580881003676512,6.5,11.700000000000001,4,141.50306483289177
5.570766332288935,8.36066299245565,6.5,11.700000000000001,4,146.9940465095704
6.6133919668606405,10.30135129657017,6.5,11.700000000000001,4,140.7261644276629
8.196819564002142,11.38077685210425,6.5,11.700000000000001,4,139.38347602115653
4.907642879088409,8.191825275885892,6.5,11.700000000000001,4,162.52569323934696
7.412472007885305,11.042094062046466,6.5,11.700000000000001,4,144.48419496650567
6.911919387453224,7.5184225633392465,6.5,11.700000000000001,4,152.4571057145266
5.043174165418962,8.783956887684708,6.5,11.700000000000001,4,149.8563965515322
9.048155135575294,8.941296610597755,6.5,11.700000000000001,4,145.8602458983761
7.870622241044855,6.442206187466392,6.5,11.700000000000001,4,102.1356062629694
7.441069867836465,8.266559357300665,6.5,11.700000000000001,4,150.78638173142338
7.976490876207465,8.626915890269862,6.5,11.700000000000001,4,143.30156818164758
7.164352811218087,9.475914482053163,6.5,11.700000000000001,4,155.61219931079393
8.65222061504204,7.1948465312731615,6.5,11.700000000000001,4,145.89346935773057
8.650842067619143,8.375119360988684,6.5,11.700000000000001,4,151.12916642703513
8.884074336382387,10.740136825400262,6.5,11.700000000000001,4,159.51962986933108
7.172256276798753,9.076621708149998,6.5,11.700000000000001,4,128.53872686627713
6.795997594723028,6.521637015325046,6.5,11.700000000000001,4,138.46767290995388
6.38430238161813,7.13488970559688,6.5,11.700000000000001,4,158.80616218697196
6.899964849220982,9.501394639632696,6.5,11.700000000000001,4,159.9480178515591
5.423715656667814,9.75659337970654,6.5,11.700000000000001,4,138.317073763287
7.177228996268823,7.887252650900954,6.5,11.700000000000001,4,136.4258427749892
7.170664248947841,8.67190829470782,6.5,11.700000000000001,4,144.2830547711636
6.366694437086004,9.116649644597064,6.5,11.700000000000001,4,148.2976203541732
9.159526059675636,10.333308952089798,6.5,11.700000000000001,4,147.06475010104865
6.817286885456185,6.095247040952375,6.5,11.700000000000001,4,139.46218528972884
9.174723600407786,9.914230967549202,6.5,11.700000000000001,4,149.86687745379547
7.145180382415513,10.283576060912091,6.5,11.700000000000001,4,137.02692864956003
7.946263277852711,10.611049351624176,6.5,11.700000000000001,4,143.15038112384624
6.1119282917101705,7.934272801868437,6.5,11.700000000000001,4,150.32040296141554
8.50847340956231,8.981013760495165,6.5,11.700000000000001,4,150.7818374355983
5.722372895735806,6.96021573792347,6.5,11.700000000000001,4,138.38997623584413
9.69197021204283,10.292919150122518,6.5,11.700000000000001,4,146.75033880142294
4.903861592123856,8.573076134159646,6.5,11.700000000000001,4,145.107472590378
9.426907489161431,10.301827483828273,6.5,11.700000000000001,4,141.3512011014608
6.111853929936923,7.546454469566382,6.5,11.700000000000001,4,157.37600208293262
7.706243881410957,8.261162162501599,6.5,11.700000000000001,4,165.87719475854067
5.312247412255438,9.121373009982449,6.5,11.700000000000001,4,121.72712938687864
6.641893990152276,9.065165571108947,6.5,11.700000000000001,4,134.93085522263522
5.5553608935786585,10.307280822409531,6.5,11.700000000000001,4,126.94988953542182
8.354511836927665,10.38352027271227,6.5,11.700000000000001,4,164.31066499022012
6.401971858098016,6.339194139803524,6.5,11.700000000000001,4,139.70744048798178
5.834598643147646,9.505008424841757,6.5,11.700000000000001,4,133.7711088457451
5.045043423802205,7.606389924160024,6.5,11.700000000000001,4,144.78401864256557
7.858140147871048,6.849207815431746,6.5,11.700000000000001,4,130.46704036359392
7.178483066686115,8.24548777184478,6.5,11.700000000000001,4,139.72114326885617
7.734042850715763,6.664243062498503,6.5,11.700000000000001,4,139.8933969403479
9.838452689483024,8.887523107065604,6.5,11.700000000000001,4,132.2465634951891
9.17876657700587,9.1277995421846,6.5,11.700000000000001,4,137.65086465848154
9.547885836968163,11.289729014675366,6.5,11.700000000000001,4,136.80587055631827
8.765632847115333,9.759014109781964,6.5,11.700000000000001,4,147.4198640343979
8.775914254105526,8.160757231669017,6.5,11.700000000000001,4,136.02808945597675
8.741393210371399,10.95874799080601,6.5,11.700000000000001,4,132.78875371147916
7.1615249815518585,9.866103824535974,6.5,11.700000000000001,4,140.4850290763169
8.778460796056848,7.767463255990038,6.5,11.700000000000001,4,138.38817364554473
7.414700597762049,10.251094272574276,6.5,11.700000000000001,4,118.80238345139506
8.376273257650936,8.786466195407868,6.5,11.700000000000001,4,158.64330517707265
5.555651046606989,9.947379627937892,6.5,11.700000000000001,4,130.9397563546592
8.646946378886955,8.7603221831273,6.5,11.700000000000001,4,135.33954373153006
6.257773118573821,6.92753900299292,6.5,11.700000000000001,4,140.89532858657245
7.08372192575494,6.081367244170244,6.5,11.700000000000001,4,119.9941457046942
6.348504755961371,10.692812278210154,6.5,11.700000000000001,4,131.56814085460843
9.554933343217778,10.893707349419502,6.5,11.700000000000001,4,143.55979916877342
6.007579709299019,6.187864417243041,6.5,11.700000000000001,4,81.91523224353797
9.155054072108284,10.723534297119976,6.5,11.700000000000001,4,143.17231108619197
8.244644135396058,8.20438130775667,6.5,11.700000000000001,4,140.39687853760003
7.701822040348358,9.042456256300047,6.5,11.700000000000001,4,125.40479144049608
5.313747104227168,7.975751674372416,6.5,11.700000000000001,4,143.42335800548585
9.148379238902525,11.109139318862727,6.5,11.700000000000001,4,135.8546579343059
8.490438474987993,10.172002981365528,6.5,11.700000000000001,4,142.39778200754185
6.003255477753371,6.535843657439255,6.5,11.700000000000001,4,129.95669219327868
9.288325546362175,10.906957186766176,6.5,11.700000000000001,4,131.3655826034434
6.119196992046349,7.1597749830748665,6.5,11.700000000000001,4,139.93606974563332
7.979309240788341,8.199708443999999,6.5,11.700000000000001,4,114.1678837274572
8.506942772357558,7.79009667840986,6.5,11.700000000000001,4,130.42535478799942
7.719547143079043,7.063196953330404,6.5,11.700000000000001,4,143.56146333982932
8.237917431074264,9.393548256038764,6.5,11.700000000000001,4,144.79692226218438
7.442697275145325,8.647433864379995,6.5,11.700000000000001,4,125.03703646705962
9.179454466908773,8.331488832260495,6.5,11.700000000000001,4,136.04518760460726
6.267182947039311,6.529403981281789,6.5,11.700000000000001,4,141.52981695278652
7.620308048722838,6.050403804236651,6.5,11.700000000000001,4,108.10878426943472
8.876401667630445,11.13454333209964,6.5,11.700000000000001,4,156.65187257964902
7.684364964060629,10.192712161382904,6.5,11.700000000000001,4,137.72347804278314
6.790126359416902,6.90951915021685,6.5,11.700000000000001,4,140.71301310419918
6.642618327691631,8.307603210860306,6.5,11.700000000000001,4,139.71004654182292
8.91208290911497,7.928596148762775,6.5,11.700000000000001,4,141.97183587366695
6.2797693710364815,6.13134035961606,6.5,11.700000000000001,4,134.93188727675837
5.308458739412266,8.752546908280285,6.5,11.700000000000001,4,150.10832212355865
10.380543252771654,9.23970595070633,6.5,11.700000000000001,4,129.53057994655504
6.909576065350104,7.895042398574073,6.5,11.700000000000001,4,155.5898694411898
8.406186824148424,6.392987585281704,6.5,11.700000000000001,4,116.96491833678692
7.708296654496162,7.861873915636502,6.5,11.700000000000001,4,159.8051410339354
8.22011205235885,10.192693135249998,6.5,11.700000000000001,4,132.15561841207105
9.7066021571853,9.474348554358606,6.5,11.700000000000001,4,152.3951876346193
8.793386102823325,6.989991329724488,6.5,11.700000000000001,4,136.47992610189343
6.331591260577934,11.09638150713618,6.5,11.700000000000001,4,132.03314018054968
7.80081380013277,11.212338637829529,6.5,11.700000000000001,4,139.25515154127578
7.669183640871426,11.418665143382468,6.5,11.700000000000001,4,153.77536558741576
7.691819369929836,9.83850829388699,6.5,11.700000000000001,4,148.7361302964111
7.701198132420649,8.650805706433387,6.5,11.700000000000001,4,137.335907176946
8.5372206532782,6.606053270941282,6.5,11.700000000000001,4,126.25408954141824
8.909725848198635,8.35921523419576,6.5,11.700000000000001,4,146.7893745223806
5.206205269146714,6.579780728580764,6.5,11.700000000000001,4,125.7294520290978
5.036667692811921,9.537013732419512,6.5,11.700000000000001,4,124.33495367940824
9.447981438431082,9.113356472663284,6.5,11.700000000000001,4,139.54220529656922
7.973054869015417,9.023806301171396,6.5,11.700000000000001,4,148.89243555358308
9.021944772109132,10.540687380759598,6.5,11.700000000000001,4,148.589276042193
8.781395479387662,7.380110017083685,6.5,11.700000000000001,4,123.4881803657447
9.711936932917627,8.693694542938326,6.5,11.700000000000001,4,120.81178068749684
9.44890465018864,8.320365819397976,6.5,11.700000000000001,4,128.3144322794743
7.9408191749547985,11.004004940152807,6.5,11.700000000000001,4,143.26911667349157
5.045877085966234,7.991642956804062,6.5,11.700000000000001,4,142.73250817366338
8.49653762757675,9.786707877456564,6.5,11.700000000000001,4,126.52348264579788
8.618564565268583,10.750739839044885,6.5,11.700000000000001,4,142.2821951463767
8.901184742528796,9.919394141266691,6.5,11.700000000000001,4,138.18733517767984
9.029524590808077,10.137373856202371,6.5,11.700000000000001,4,120.17893600378235
8.775959607806323,9.348076834224292,6.5,11.700000000000001,4,144.27244967839243
9.575749797857172,9.68667638107038,6.5,11.700000000000001,4,119.38763089900718
8.391294747310674,6.799262253394415,6.5,11.700000000000001,4,112.08521424412692
7.971795055045885,9.420536755108447,6.5,11.700000000000001,4,156.21783348889792
5.831041711079284,9.151425208289242,6.5,11.700000000000001,4,145.81531050570374
8.6455798850666,7.571223033033943,6.5,11.700000000000001,4,158.59525933068693
9.414877787205205,11.095072847119091,6.5,11.700000000000001,4,136.72379615239055
8.243570299052834,8.621034446625492,6.5,11.700000000000001,4,131.3926956174113
9.315697981486837,8.921363015233366,6.5,11.700000000000001,4,139.57607994327853
7.140189223855745,11.04900640333167,6.5,11.700000000000001,4,134.76753893197508
8.007039752083429,6.644395512294459,6.5,11.700000000000001,4,134.8182439736689
9.177159956176908,7.925007081323959,6.5,11.700000000000001,4,145.1373138065568
6.376546650874545,7.532282719296804,6.5,11.700000000000001,4,142.09560132157597
7.435559344566461,9.066480350073643,6.5,11.700000000000001,4,155.05398524296783
6.6038620030527015,11.087587867515186,6.5,11.700000000000001,4,127.86800144058908
5.3151181745305545,7.186229360372828,6.5,11.700000000000001,4,133.91188794755044
6.11095802555678,8.30220479955,6.5,11.700000000000001,4,125.57083858503124
7.841789398909841,7.258586701252466,6.5,11.700000000000001,4,128.6503349011551
9.314739843575742,8.537593349272186,6.5,11.700000000000001,4,125.0147139474612
8.871594861853163,11.520341915498538,6.5,11.700000000000001,4,157.7343943868257
6.36465733810446,9.881306166436271,6.5,11.700000000000001,4,120.46846462015009
8.019421312551739,6.232036659722651,6.5,11.700000000000001,4,91.19483330273214
9.04406036907174,8.54849412346615,6.5,11.700000000000001,4,143.11960038234966
7.148106225177196,10.640911662131575,6.5,11.700000000000001,4,125.66664793130356
6.915698264010489,7.106891505501955,6.5,11.700000000000001,4,148.97444563627687
8.606178498293747,11.154710455228098,6.5,11.700000000000001,4,136.1402786193384
