X_nm,Y_nm,Z_display,Layer,Sampled_Reconstruction_Intensity_au,Source
8.132326017476046,5.896060948975708,6.588472304704007,4,0.0,intensity-weighted sampled reconstruction pixel
8.755772830496477,5.560682219149305,6.555510956305937,4,14.0,intensity-weighted sampled reconstruction pixel
8.559496366297411,7.15073305050363,6.652871217632308,4,24.0,intensity-weighted sampled reconstruction pixel
10.256433273674064,8.226454032462858,6.658554385823345,4,95.0,intensity-weighted sampled reconstruction pixel
5.9784786757092245,10.567023508363125,6.560276226027551,4,52.0,intensity-weighted sampled reconstruction pixel
5.82148808464569,9.911462974476132,6.517646236157132,4,116.0,intensity-weighted sampled reconstruction pixel
8.281479560501419,6.685495842342596,6.690443803745452,4,37.0,intensity-weighted sampled reconstruction pixel
6.533719844528592,7.686054366590624,6.638581502492066,4,68.0,intensity-weighted sampled reconstruction pixel
6.597601291034152,9.85312987259111,6.675915497685086,4,29.0,intensity-weighted sampled reconstruction pixel
10.31670741833373,8.48735864818234,6.728086813206037,4,0.0,intensity-weighted sampled reconstruction pixel
8.978884954358657,6.536812374208568,6.455612662372595,4,0.0,intensity-weighted sampled reconstruction pixel
7.683312941662676,7.811735576271084,6.599789944653745,4,110.0,intensity-weighted sampled reconstruction pixel
6.756819520391781,9.00908432068136,6.586511195006526,4,0.0,intensity-weighted sampled reconstruction pixel
6.894218107003967,11.218529584342315,6.350105648133088,4,0.0,intensity-weighted sampled reconstruction pixel
4.923132372945491,9.201131220721235,6.5628123558588,4,21.0,intensity-weighted sampled reconstruction pixel
9.512549607391689,5.207178115750089,6.466921066904296,4,14.0,intensity-weighted sampled reconstruction pixel
6.490014329702772,9.428636891985493,6.477292371452307,4,0.0,intensity-weighted sampled reconstruction pixel
5.4572705011420615,7.014824363344065,6.3528634753328665,4,110.0,intensity-weighted sampled reconstruction pixel
8.724391979084157,10.341822900016163,6.612580099222545,4,0.0,intensity-weighted sampled reconstruction pixel
10.556350560270372,7.749159109815141,6.591052855251998,4,0.0,intensity-weighted sampled reconstruction pixel
9.332222570222456,6.693975682454645,6.514853463940995,4,0.0,intensity-weighted sampled reconstruction pixel
5.954029343078719,8.185572573937554,6.342090827963878,4,63.0,intensity-weighted sampled reconstruction pixel
7.321904937731651,7.0347712933385775,6.526157801264279,4,0.0,intensity-weighted sampled reconstruction pixel
6.028637188362024,6.926139975754662,6.31606137418763,4,98.0,intensity-weighted sampled reconstruction pixel
5.851518162055616,8.734445428235745,6.426111132025438,4,69.0,intensity-weighted sampled reconstruction pixel
10.21191021143544,9.770177484682623,6.441284607684648,4,9.0,intensity-weighted sampled reconstruction pixel
7.651113781078753,10.16688320152781,6.676375680568697,4,73.0,intensity-weighted sampled reconstruction pixel
6.01577737578545,7.827897499469959,6.461158554704417,4,0.0,intensity-weighted sampled reconstruction pixel
8.078123493002453,5.750601939071332,6.545296139567867,4,0.0,intensity-weighted sampled reconstruction pixel
7.740217287636725,8.269143164894446,6.672398334435832,4,89.0,intensity-weighted sampled reconstruction pixel
9.92061703107344,8.002132786239157,6.46584934182759,4,0.0,intensity-weighted sampled reconstruction pixel
6.45796006590997,6.681021936743585,6.676503619232537,4,27.0,intensity-weighted sampled reconstruction pixel
8.736697305434003,10.56407864732753,6.332772203762255,4,104.0,intensity-weighted sampled reconstruction pixel
6.59568547251341,11.227685520373653,6.437827852293582,4,0.0,intensity-weighted sampled reconstruction pixel
6.45059128981961,5.6142446849038095,6.313574534570574,4,0.0,intensity-weighted sampled reconstruction pixel
5.362402920768036,9.93952850746907,6.528027629469391,4,14.0,intensity-weighted sampled reconstruction pixel
8.368483387171736,9.109246409219525,6.710349747787589,4,21.0,intensity-weighted sampled reconstruction pixel
8.952180914277525,7.067187878239806,6.572197844247782,4,39.0,intensity-weighted sampled reconstruction pixel
8.745632238530286,9.052318451288995,6.5579947839804245,4,0.0,intensity-weighted sampled reconstruction pixel
5.477591770806328,6.236985849573119,6.3979529708318434,4,54.0,intensity-weighted sampled reconstruction pixel
8.776106371608266,5.770152438986751,6.698309108966636,4,18.0,intensity-weighted sampled reconstruction pixel
8.890800575460155,11.474513189680266,6.48690600099682,4,72.0,intensity-weighted sampled reconstruction pixel
5.858143184729858,9.067246053432251,6.392820944401077,4,95.0,intensity-weighted sampled reconstruction pixel
7.02226974186364,7.031115098654792,6.724341990999183,4,9.0,intensity-weighted sampled reconstruction pixel
5.729331386321865,8.098457886152064,6.46463700954558,4,151.0,intensity-weighted sampled reconstruction pixel
8.760353458818836,10.985748229944404,6.440889531908391,4,75.0,intensity-weighted sampled reconstruction pixel
4.766771554115415,8.04528839710598,6.286082182957464,4,112.0,intensity-weighted sampled reconstruction pixel
7.331341933359368,10.607553132126846,6.352015687646554,4,0.0,intensity-weighted sampled reconstruction pixel
7.98206728206669,10.385971777967256,6.642228023333249,4,0.0,intensity-weighted sampled reconstruction pixel
5.14766462174787,7.535157177298767,6.492039748116989,4,0.0,intensity-weighted sampled reconstruction pixel
10.79465919410105,9.374984788326548,6.709242374385589,4,83.0,intensity-weighted sampled reconstruction pixel
7.347099335843993,9.195236428566176,6.308587469482847,4,50.0,intensity-weighted sampled reconstruction pixel
9.643241579914877,9.796952766371744,6.553333983503278,4,0.0,intensity-weighted sampled reconstruction pixel
6.691564935633768,7.654334248394243,6.601192707869925,4,0.0,intensity-weighted sampled reconstruction pixel
7.898499146220825,5.615658573957171,6.555744238173718,4,112.0,intensity-weighted sampled reconstruction pixel
9.63307397612486,6.519111305895741,6.513743677657893,4,43.0,intensity-weighted sampled reconstruction pixel
4.861464740758042,8.958361497426926,6.536017227355807,4,0.0,intensity-weighted sampled reconstruction pixel
9.160939124511684,9.81328124181836,6.5871928120331535,4,0.0,intensity-weighted sampled reconstruction pixel
5.792072498755726,9.717767506096004,6.667101230073263,4,0.0,intensity-weighted sampled reconstruction pixel
10.853533360259323,8.77688366386004,6.424718536370955,4,27.0,intensity-weighted sampled reconstruction pixel
6.617506733062531,5.909427001573034,6.481440877003167,4,0.0,intensity-weighted sampled reconstruction pixel
6.8692983180971705,5.225074580056065,6.562518409843898,4,39.0,intensity-weighted sampled reconstruction pixel
6.27647663554031,9.859797502543804,6.414539338070166,4,0.0,intensity-weighted sampled reconstruction pixel
4.948949127316773,8.604832689047125,6.35224011833548,4,9.0,intensity-weighted sampled reconstruction pixel
7.813851482797573,9.86310615200629,6.714437628117941,4,0.0,intensity-weighted sampled reconstruction pixel
5.63547909636175,6.467646624681306,6.359575288846269,4,0.0,intensity-weighted sampled reconstruction pixel
9.728562100708087,7.869971190327735,6.377057223885036,4,65.0,intensity-weighted sampled reconstruction pixel
6.590738065831568,10.737336645212606,6.5545956062219926,4,106.0,intensity-weighted sampled reconstruction pixel
5.776177391787697,6.530126116226105,6.305589422563891,4,41.0,intensity-weighted sampled reconstruction pixel
6.561053036634166,5.706566734379448,6.285661920754995,4,105.0,intensity-weighted sampled reconstruction pixel
6.3449464862229545,9.161068299942354,6.299446257750461,4,62.0,intensity-weighted sampled reconstruction pixel
10.531026235641892,8.835926160895731,6.326701277061454,4,0.0,intensity-weighted sampled reconstruction pixel
7.381471571459039,11.00756262879589,6.467430556581726,4,57.0,intensity-weighted sampled reconstruction pixel
5.833332724722983,10.651115362785037,6.651459895993666,4,115.0,intensity-weighted sampled reconstruction pixel
9.839541591837063,9.67217838749766,6.427307070823942,4,128.0,intensity-weighted sampled reconstruction pixel
6.865619628278552,5.245567971599645,6.466664450737813,4,29.0,intensity-weighted sampled reconstruction pixel
10.26899483162762,8.24654736870155,6.546115502704499,4,37.0,intensity-weighted sampled reconstruction pixel
8.527821650480222,10.570163480055005,6.40898643578693,4,62.0,intensity-weighted sampled reconstruction pixel
9.37542643541421,8.002473118097758,6.468967424233271,4,0.0,intensity-weighted sampled reconstruction pixel
7.401585957945052,11.104310208774429,6.447703375957606,4,68.0,intensity-weighted sampled reconstruction pixel
9.727843030152602,9.142320493966851,6.427266429159009,4,65.0,intensity-weighted sampled reconstruction pixel
6.812774250681152,6.099271203384605,6.4486608579617375,4,163.0,intensity-weighted sampled reconstruction pixel
10.866398869621806,8.397073376107443,6.275114146789549,4,0.0,intensity-weighted sampled reconstruction pixel
9.24922767299754,9.372637169381724,6.6776799073359285,4,14.0,intensity-weighted sampled reconstruction pixel
6.834226113710846,5.742683223920506,6.719579526826398,4,41.0,intensity-weighted sampled reconstruction pixel
6.537178605868018,7.541460947248097,6.666748248051424,4,27.0,intensity-weighted sampled reconstruction pixel
5.645590770369617,9.503055913296986,6.272641446064951,4,0.0,intensity-weighted sampled reconstruction pixel
9.991214033932968,6.422468992802559,6.615407351479526,4,0.0,intensity-weighted sampled reconstruction pixel
11.37046552066924,7.54982227897308,6.533626079389888,4,21.0,intensity-weighted sampled reconstruction pixel
5.614179061237117,9.347708397050368,6.313320459063565,4,0.0,intensity-weighted sampled reconstruction pixel
10.59573061285612,9.818155878228106,6.699115202044615,4,18.0,intensity-weighted sampled reconstruction pixel
11.461919116220043,8.438724265141921,6.627059879442413,4,9.0,intensity-weighted sampled reconstruction pixel
6.912668270784835,11.060562633581103,6.336836291766123,4,50.0,intensity-weighted sampled reconstruction pixel
7.518698967815743,10.783423597852618,6.7134590576590085,4,69.0,intensity-weighted sampled reconstruction pixel
10.068893610363398,8.207313221088285,6.328051426292895,4,0.0,intensity-weighted sampled reconstruction pixel
8.675331830016532,6.449596746996436,6.479152744114271,4,66.0,intensity-weighted sampled reconstruction pixel
8.51394382645947,9.80884704255007,6.34312883702322,4,95.0,intensity-weighted sampled reconstruction pixel
10.716085305888962,6.956836499670174,6.339087765726636,4,9.0,intensity-weighted sampled reconstruction pixel
9.045400002852888,10.217421138881766,6.715190639652321,4,27.0,intensity-weighted sampled reconstruction pixel
7.685434360271367,8.80322022590805,6.533176479440477,4,0.0,intensity-weighted sampled reconstruction pixel
8.23678928907996,7.803786374635617,6.389220462138781,4,177.0,intensity-weighted sampled reconstruction pixel
7.187720033273421,8.642733214869521,6.627143710598605,4,127.0,intensity-weighted sampled reconstruction pixel
7.074252760542062,8.518951283774218,6.672612423679153,4,60.0,intensity-weighted sampled reconstruction pixel
9.98550434634153,10.768973592918371,6.6920978109223785,4,0.0,intensity-weighted sampled reconstruction pixel
9.304084383740223,6.78420437998871,6.699173086644761,4,32.0,intensity-weighted sampled reconstruction pixel
7.285367307951717,10.810559263341627,6.686567641687436,4,84.0,intensity-weighted sampled reconstruction pixel
7.741571628770276,5.39692748165514,6.563908902126222,4,52.0,intensity-weighted sampled reconstruction pixel
9.5735111143688,9.777942713076856,6.427534658911246,4,60.0,intensity-weighted sampled reconstruction pixel
8.264213911135103,10.73593375790684,6.695761131621886,4,0.0,intensity-weighted sampled reconstruction pixel
8.128410408964697,7.800205417796531,6.3263484028801775,4,0.0,intensity-weighted sampled reconstruction pixel
9.077444079575644,5.810360344429579,6.347647914923376,4,21.0,intensity-weighted sampled reconstruction pixel
7.846062876950677,9.986301195580715,6.469560668628019,4,76.0,intensity-weighted sampled reconstruction pixel
9.267837150241526,10.21798316777566,6.400485873418064,4,0.0,intensity-weighted sampled reconstruction pixel
6.597633478025076,7.497292429626384,6.553237094542981,4,0.0,intensity-weighted sampled reconstruction pixel
4.9770252408213045,8.448626799092574,6.686438884563727,4,0.0,intensity-weighted sampled reconstruction pixel
10.493130435854637,10.013556132180884,6.495874410131326,4,9.0,intensity-weighted sampled reconstruction pixel
7.221682165976039,6.64705028960726,6.524780472972525,4,79.0,intensity-weighted sampled reconstruction pixel
9.10582415933321,9.01881097540648,6.464641515331302,4,0.0,intensity-weighted sampled reconstruction pixel
6.8259398611937625,7.9905908941282595,6.595481813588932,4,59.0,intensity-weighted sampled reconstruction pixel
8.784184994365004,6.532403362264084,6.316316838729258,4,80.0,intensity-weighted sampled reconstruction pixel
8.223871892634584,10.142675763775046,6.2923513475262185,4,137.0,intensity-weighted sampled reconstruction pixel
9.076978124423192,7.421240387723735,6.565015698239255,4,0.0,intensity-weighted sampled reconstruction pixel
9.486124639757373,10.856666272711385,6.51604413077091,4,9.0,intensity-weighted sampled reconstruction pixel
5.921828952665399,8.712637896349337,6.457384693348914,4,0.0,intensity-weighted sampled reconstruction pixel
6.015878939052517,8.432063688876326,6.423636615264419,4,69.0,intensity-weighted sampled reconstruction pixel
5.056621570434785,7.960939770289434,6.293831424259838,4,91.0,intensity-weighted sampled reconstruction pixel
9.18718591888288,7.83659620184798,6.583055834710439,4,0.0,intensity-weighted sampled reconstruction pixel
6.2363606856835,10.064185887389932,6.46387506647753,4,113.0,intensity-weighted sampled reconstruction pixel
6.248446234116479,9.282030359921944,6.474823298179024,4,136.0,intensity-weighted sampled reconstruction pixel
11.089835729251629,9.804309073876148,6.68098463164947,4,0.0,intensity-weighted sampled reconstruction pixel
5.043742712798395,7.953583852122485,6.6092720259608,4,107.0,intensity-weighted sampled reconstruction pixel
8.966758989760741,7.076696067271347,6.370943848398914,4,21.0,intensity-weighted sampled reconstruction pixel
9.0056165436684,5.9189213746588205,6.57229658840002,4,66.0,intensity-weighted sampled reconstruction pixel
7.708154585115929,9.829492946424276,6.330837446511683,4,119.0,intensity-weighted sampled reconstruction pixel
7.729941602026116,7.916412596872973,6.359269379211986,4,71.0,intensity-weighted sampled reconstruction pixel
10.67147829812136,8.393953632923848,6.59850865073692,4,39.0,intensity-weighted sampled reconstruction pixel
10.774705912665356,8.18446947646811,6.327909592394953,4,54.0,intensity-weighted sampled reconstruction pixel
8.245591675293227,7.996294333788006,6.39888921763065,4,0.0,intensity-weighted sampled reconstruction pixel
6.484678733548076,9.318845386270336,6.683107723272428,4,100.0,intensity-weighted sampled reconstruction pixel
7.954239241242913,8.915596556103592,6.609625120009511,4,39.0,intensity-weighted sampled reconstruction pixel
6.586001909033226,11.206417356441632,6.697551378114869,4,0.0,intensity-weighted sampled reconstruction pixel
6.380680186221472,6.305287609577442,6.675643337302153,4,60.0,intensity-weighted sampled reconstruction pixel
6.558393844978079,8.739381591980393,6.413786534108644,4,0.0,intensity-weighted sampled reconstruction pixel
8.04108742056146,5.713016848196993,6.560893619861277,4,0.0,intensity-weighted sampled reconstruction pixel
5.61300023377436,10.007488363673856,6.444200011936016,4,0.0,intensity-weighted sampled reconstruction pixel
10.673924004941217,8.949282862520462,6.590667992548011,4,0.0,intensity-weighted sampled reconstruction pixel
6.761395855075192,7.986666480168992,6.43029022995942,4,48.0,intensity-weighted sampled reconstruction pixel
6.545474259579097,9.978368590257102,6.270605991064827,4,29.0,intensity-weighted sampled reconstruction pixel
7.02196637949706,8.114936134005655,6.313211578979021,4,97.0,intensity-weighted sampled reconstruction pixel
5.729524018799196,6.875400926982796,6.624665670062476,4,55.0,intensity-weighted sampled reconstruction pixel
7.153900369040762,8.21366088637037,6.3086424125952405,4,39.0,intensity-weighted sampled reconstruction pixel
9.937056132781004,5.784364185179797,6.545734434290512,4,0.0,intensity-weighted sampled reconstruction pixel
9.053955290400124,10.5750454509269,6.664578115685228,4,43.0,intensity-weighted sampled reconstruction pixel
10.669747470041978,9.571081496930594,6.610906568947372,4,50.0,intensity-weighted sampled reconstruction pixel
6.744979294856928,9.733579041714062,6.460181845616988,4,119.0,intensity-weighted sampled reconstruction pixel
10.119636029745449,10.420570093495966,6.365957939034851,4,83.0,intensity-weighted sampled reconstruction pixel
9.971684903033363,9.9054013682258,6.69436724436124,4,66.0,intensity-weighted sampled reconstruction pixel
10.797514884052337,7.997149706887803,6.530543853621127,4,0.0,intensity-weighted sampled reconstruction pixel
5.4674115608621205,6.175394642563791,6.456493227262846,4,138.0,intensity-weighted sampled reconstruction pixel
10.571906657671626,7.686173212843641,6.703346541550708,4,14.0,intensity-weighted sampled reconstruction pixel
8.086769306487657,10.854849255223783,6.368908162181079,4,125.0,intensity-weighted sampled reconstruction pixel
9.536766953372112,10.982691382956778,6.473449661328666,4,34.0,intensity-weighted sampled reconstruction pixel
5.601231613629492,9.78593439178394,6.319977026215213,4,14.0,intensity-weighted sampled reconstruction pixel
7.207864071967681,6.729721747070961,6.327444920013788,4,91.0,intensity-weighted sampled reconstruction pixel
9.502891605545512,6.6616632616312,6.453354277758544,4,59.0,intensity-weighted sampled reconstruction pixel
10.017843142530388,10.458593627412926,6.591843763753146,4,9.0,intensity-weighted sampled reconstruction pixel
10.83348115335422,6.3158360831498745,6.425891214310925,4,0.0,intensity-weighted sampled reconstruction pixel
5.45007756938161,8.787018601925153,6.587215067397381,4,52.0,intensity-weighted sampled reconstruction pixel
5.716880708621563,7.718376627572458,6.640387615856101,4,73.0,intensity-weighted sampled reconstruction pixel
5.121265277773814,7.314764698357955,6.673685840740535,4,0.0,intensity-weighted sampled reconstruction pixel
5.979967370183559,9.278059980807797,6.290570971864719,4,63.0,intensity-weighted sampled reconstruction pixel
7.22335495782295,11.078794074274612,6.625916561287622,4,0.0,intensity-weighted sampled reconstruction pixel
10.745942702579493,9.829584555885498,6.337685376223049,4,73.0,intensity-weighted sampled reconstruction pixel
7.968492557983914,8.276191435529258,6.591200654917694,4,96.0,intensity-weighted sampled reconstruction pixel
10.69217324281677,8.038251682951012,6.440964734176001,4,47.0,intensity-weighted sampled reconstruction pixel
9.449938706897866,10.647893360761504,6.595584916939637,4,55.0,intensity-weighted sampled reconstruction pixel
7.071051579380441,8.754957376797833,6.368359152473679,4,76.0,intensity-weighted sampled reconstruction pixel
7.874073894841986,8.341417312203069,6.566695730694458,4,54.0,intensity-weighted sampled reconstruction pixel
9.573627510094695,9.30094183148296,6.327736480048492,4,178.0,intensity-weighted sampled reconstruction pixel
10.100798933223276,6.927784969392605,6.348082951922131,4,0.0,intensity-weighted sampled reconstruction pixel
9.793656399196813,5.716712477069828,6.552652485575697,4,0.0,intensity-weighted sampled reconstruction pixel
9.08575877818449,10.291388143681152,6.424914886159166,4,0.0,intensity-weighted sampled reconstruction pixel
10.019595648938475,8.901884071051729,6.593737913632352,4,0.0,intensity-weighted sampled reconstruction pixel
6.732795145842579,6.480050402016626,6.585173340285237,4,9.0,intensity-weighted sampled reconstruction pixel
5.433514700589573,7.2871283631414,6.555951635517336,4,65.0,intensity-weighted sampled reconstruction pixel
7.724598532292199,11.419929172138774,6.6060486489677865,4,71.0,intensity-weighted sampled reconstruction pixel
6.60434772612599,9.058548699147876,6.635210210705285,4,54.0,intensity-weighted sampled reconstruction pixel
5.148688494536241,9.06485787988756,6.689254709937039,4,14.0,intensity-weighted sampled reconstruction pixel
5.834937917400767,5.812521970781049,6.30703728156161,4,0.0,intensity-weighted sampled reconstruction pixel
7.554165847645188,11.168658874595785,6.532912546798087,4,126.0,intensity-weighted sampled reconstruction pixel
6.245194291297699,8.595061024798317,6.614437343465385,4,21.0,intensity-weighted sampled reconstruction pixel
7.719024196276812,7.346556396585348,6.369793070068144,4,18.0,intensity-weighted sampled reconstruction pixel
10.368495784732133,9.381752084004496,6.3912657257693954,4,0.0,intensity-weighted sampled reconstruction pixel
8.32822464877686,10.15529841124284,6.392803598394294,4,0.0,intensity-weighted sampled reconstruction pixel
6.198356941370692,9.881049741515373,6.533273166878279,4,0.0,intensity-weighted sampled reconstruction pixel
6.720923150086643,11.258867555346685,6.438438461494203,4,110.0,intensity-weighted sampled reconstruction pixel
7.179698209102467,9.067828107884536,6.576403580455936,4,54.0,intensity-weighted sampled reconstruction pixel
4.964780046584466,7.411670303089842,6.550710253705251,4,43.0,intensity-weighted sampled reconstruction pixel
5.355063146346023,8.352662357313935,6.572271443227402,4,29.0,intensity-weighted sampled reconstruction pixel
7.040120824346102,10.052783434891582,6.386066103732244,4,121.0,intensity-weighted sampled reconstruction pixel
9.443432021257442,7.093533632058935,6.622990832878578,4,97.0,intensity-weighted sampled reconstruction pixel
11.11773775790014,6.888750648688622,6.575456353353599,4,14.0,intensity-weighted sampled reconstruction pixel
10.736170725436462,9.532162632219867,6.330098821810467,4,0.0,intensity-weighted sampled reconstruction pixel
8.722031538276887,8.06684551918065,6.362079512108171,4,0.0,intensity-weighted sampled reconstruction pixel
7.651956857124708,10.059462600496804,6.408443967300974,4,0.0,intensity-weighted sampled reconstruction pixel
5.366517848161002,6.338362791135318,6.700579093605817,4,54.0,intensity-weighted sampled reconstruction pixel
11.39070041294063,7.4813038526578595,6.420120937257948,4,115.0,intensity-weighted sampled reconstruction pixel
5.76598976081002,7.121163700728265,6.279144378026047,4,0.0,intensity-weighted sampled reconstruction pixel
9.46678737866901,9.378987984480634,6.335147839323071,4,9.0,intensity-weighted sampled reconstruction pixel
9.612864766064671,9.726110086655464,6.284799038879374,4,84.0,intensity-weighted sampled reconstruction pixel
10.14344880265547,8.117523769126572,6.45530605230588,4,0.0,intensity-weighted sampled reconstruction pixel
10.03464272699114,8.232979805270798,6.636690564446064,4,0.0,intensity-weighted sampled reconstruction pixel
5.493216480495463,6.262849324718311,6.477200459070941,4,18.0,intensity-weighted sampled reconstruction pixel
8.873096482095564,9.405778265166909,6.655937302004848,4,43.0,intensity-weighted sampled reconstruction pixel
8.944014927458849,11.460832199608404,6.291863487825939,4,18.0,intensity-weighted sampled reconstruction pixel
5.585472247058526,9.840023871502956,6.486072517506591,4,86.0,intensity-weighted sampled reconstruction pixel
8.107157446601533,6.848617110725762,6.632054671179533,4,123.0,intensity-weighted sampled reconstruction pixel
5.1726603512902525,8.999226347539906,6.580372220120817,4,135.0,intensity-weighted sampled reconstruction pixel
8.131787101721432,7.264326795086029,6.662299747084615,4,86.0,intensity-weighted sampled reconstruction pixel
6.798463395517561,5.386686938431561,6.395963972998405,4,0.0,intensity-weighted sampled reconstruction pixel
8.17426520846074,6.57002632930711,6.500391366292503,4,0.0,intensity-weighted sampled reconstruction pixel
10.497577919109112,6.0506527440543,6.581364146037425,4,63.0,intensity-weighted sampled reconstruction pixel
8.401472235849566,6.670449586126118,6.347505379833042,4,0.0,intensity-weighted sampled reconstruction pixel
10.774853474723107,9.935231071244909,6.6452710887514375,4,0.0,intensity-weighted sampled reconstruction pixel
7.535507549592551,7.255288597905777,6.413276223363847,4,66.0,intensity-weighted sampled reconstruction pixel
8.757040893871483,9.715522287648543,6.312921359801219,4,94.0,intensity-weighted sampled reconstruction pixel
8.735206346848857,10.978670736029397,6.622222593713702,4,137.0,intensity-weighted sampled reconstruction pixel
8.859607439001323,8.735525758678742,6.594308270676711,4,57.0,intensity-weighted sampled reconstruction pixel
5.880095616360821,8.281146443559866,6.676492686510842,4,54.0,intensity-weighted sampled reconstruction pixel
5.92142916064953,9.68180041236296,6.680354382901077,4,27.0,intensity-weighted sampled reconstruction pixel
6.1796709658376425,6.0101896374385815,6.398121860907525,4,0.0,intensity-weighted sampled reconstruction pixel
6.245934070517357,7.984172230554045,6.565026876600197,4,14.0,intensity-weighted sampled reconstruction pixel
7.804647461830823,8.346268709347722,6.729596578239116,4,0.0,intensity-weighted sampled reconstruction pixel
6.948615596898364,10.14854371014447,6.382151012292093,4,27.0,intensity-weighted sampled reconstruction pixel
7.052098788747427,10.045133130914673,6.4875232675369645,4,79.0,intensity-weighted sampled reconstruction pixel
9.961112546426529,10.2463523910596,6.688676527734634,4,130.0,intensity-weighted sampled reconstruction pixel
9.50072114402824,9.386516711907174,6.3174166351022345,4,0.0,intensity-weighted sampled reconstruction pixel
7.035087614261986,8.506756914152898,6.6969949528758494,4,151.0,intensity-weighted sampled reconstruction pixel
8.222372421245728,10.124889488713317,6.494551573498417,4,60.0,intensity-weighted sampled reconstruction pixel
6.237588645548136,10.42223234069665,6.6807987627431205,4,99.0,intensity-weighted sampled reconstruction pixel
10.536948857143743,8.246829259769298,6.5558308489803645,4,85.0,intensity-weighted sampled reconstruction pixel
7.491018353968379,11.368258411785058,6.578860351630616,4,0.0,intensity-weighted sampled reconstruction pixel
5.805597290731498,10.42884561029146,6.625573445656877,4,18.0,intensity-weighted sampled reconstruction pixel
7.3529553031976995,8.400707807236774,6.300882602312718,4,47.0,intensity-weighted sampled reconstruction pixel
8.42973925878496,5.7756953916337626,6.558773435958234,4,0.0,intensity-weighted sampled reconstruction pixel
6.842386335818908,6.853161279822289,6.695011132595055,4,32.0,intensity-weighted sampled reconstruction pixel
7.083824380373262,9.824311489207965,6.70981691302158,4,0.0,intensity-weighted sampled reconstruction pixel
7.389406641151009,6.111836199844949,6.715427864241542,4,47.0,intensity-weighted sampled reconstruction pixel
5.264295172689428,8.197789713494029,6.567083124463251,4,0.0,intensity-weighted sampled reconstruction pixel
9.597688527010726,8.899446602963174,6.561311950137438,4,76.0,intensity-weighted sampled reconstruction pixel
5.937918530915546,10.451115309358304,6.524133930717555,4,89.0,intensity-weighted sampled reconstruction pixel
6.489604651354373,10.2475706281859,6.549474545209777,4,0.0,intensity-weighted sampled reconstruction pixel
6.977080284842526,9.764243116872334,6.551574247976254,4,45.0,intensity-weighted sampled reconstruction pixel
10.588628296780811,7.8741911482468865,6.289507803519977,4,34.0,intensity-weighted sampled reconstruction pixel
6.156802866748036,6.329217819473485,6.310880791529374,4,141.0,intensity-weighted sampled reconstruction pixel
8.404380738485685,9.239959984940686,6.554931623011555,4,110.0,intensity-weighted sampled reconstruction pixel
6.73942266443211,6.578842763625911,6.414539557817704,4,24.0,intensity-weighted sampled reconstruction pixel
9.285571250513009,8.669316938850192,6.408655723104554,4,0.0,intensity-weighted sampled reconstruction pixel
9.315955433214818,11.292384589528377,6.358982694084886,4,92.0,intensity-weighted sampled reconstruction pixel
7.88948650112201,8.60873675143173,6.638492185939681,4,0.0,intensity-weighted sampled reconstruction pixel
7.72089265674081,9.108197437951274,6.71359111171149,4,24.0,intensity-weighted sampled reconstruction pixel
6.476931419632807,9.283705427045431,6.558768681470452,4,119.0,intensity-weighted sampled reconstruction pixel
10.656328070388705,10.130790467217317,6.704893151978954,4,14.0,intensity-weighted sampled reconstruction pixel
6.808270203568621,8.017132956078427,6.676586711994778,4,110.0,intensity-weighted sampled reconstruction pixel
10.701160145766456,8.338386652206726,6.3702464100791945,4,24.0,intensity-weighted sampled reconstruction pixel
7.706812384874185,6.543732161401958,6.3406219145413605,4,0.0,intensity-weighted sampled reconstruction pixel
5.926501474804211,8.955421591736323,6.367329921343162,4,69.0,intensity-weighted sampled reconstruction pixel
10.889100322415262,7.264430084111725,6.314256316578165,4,0.0,intensity-weighted sampled reconstruction pixel
6.085766578131677,8.389881767922677,6.538124416814001,4,59.0,intensity-weighted sampled reconstruction pixel
7.787230791565962,9.768505340237404,6.400019019705279,4,9.0,intensity-weighted sampled reconstruction pixel
7.611166535180234,5.225662977529929,6.689941679585658,4,43.0,intensity-weighted sampled reconstruction pixel
10.40766267676424,8.674933224619364,6.552167575684528,4,0.0,intensity-weighted sampled reconstruction pixel
5.8158684266778655,6.537098215672256,6.435420855653616,4,9.0,intensity-weighted sampled reconstruction pixel
10.628578662076064,7.176107390352812,6.722934690703616,4,27.0,intensity-weighted sampled reconstruction pixel
8.366022277584902,5.431624527027118,6.708469468110261,4,55.0,intensity-weighted sampled reconstruction pixel
10.33976820287499,6.5020764415791925,6.6281630082422325,4,79.0,intensity-weighted sampled reconstruction pixel
7.918269204229611,11.379982783459548,6.634174490702232,4,108.0,intensity-weighted sampled reconstruction pixel
8.041470771478366,11.580048670976282,6.719544260501265,4,114.0,intensity-weighted sampled reconstruction pixel
7.357145798493895,9.51064243405506,6.546209862414382,4,0.0,intensity-weighted sampled reconstruction pixel
11.125048620187798,8.932598719848388,6.674809130692653,4,0.0,intensity-weighted sampled reconstruction pixel
8.707834698880255,9.82540727258493,6.299820752257996,4,27.0,intensity-weighted sampled reconstruction pixel
10.106617547574585,10.56974204438553,6.524868758948989,4,0.0,intensity-weighted sampled reconstruction pixel
6.977807210576021,8.454846638384486,6.50115751615543,4,18.0,intensity-weighted sampled reconstruction pixel
