atom_id,x_px,y_px,x_nm,y_nm,manual_atom_class,integrated_intensity,peak_height,local_background,local_normalized_intensity,overlay_to_peak_shift_px,nearest_neighbor_distance_px,local_pt_fraction,local_alternation_metric,smoothed_order_metric,spatial_region
282,386.6253457385686,708.5384406581128,4.40307654460689,8.069178659392945,Pt-like,5967.0,165.0,0.0,1.134626354820308,2.0125622680829904,19.51722635036027,0.47215973817543483,0.6666666666666666,0.6272364358245726,ordered-intermetallic
283,648.8194147777646,456.9172417306835,7.389069491644965,5.203594673928159,Pt-like,5635.0,185.0,0.0,1.02287166454892,2.0157390667384103,20.434814785840626,0.6194548002128865,0.5,0.5075955706958428,Pt-rich
284,354.62346095965864,522.4156221539122,4.038623593432524,5.949521928129093,LM-like,4517.0,173.0,0.0,0.9849005178522758,2.0157559537585494,18.994969557453175,0.5309465102301655,0.6666666666666666,0.5973416791034567,Pt-rich
285,662.0453425457725,401.6554722971382,7.539692757754783,4.574246899685628,LM-like,5311.0,191.0,0.0,1.1494427010063846,2.016918143525814,21.565438578493318,0.6884582903031806,0.5,0.36704237479666424,Pt-rich
286,348.849709426346,942.6462352434045,3.9728693167641054,10.735311520597437,LM-like,4434.0,116.0,0.0,0.9449120937666489,2.0176934719759276,19.060907148638755,0.5477705174183056,0.8,0.5968919960394736,liquid-metal
287,864.6552295713257,813.611876961555,9.847112204256607,9.265805802306044,LM-like,4200.0,147.0,0.0,0.8292201382033564,2.0187875080811177,20.267514190883215,0.5312296301122108,0.6666666666666666,0.6262660416037791,ordered-intermetallic
288,162.30929161345415,913.1677065591542,1.8484567624756922,10.399595769807238,LM-like,4343.0,133.0,0.0,0.9066805845511482,2.0230658099347334,19.644254975238415,0.530820487932204,0.6666666666666666,0.6223528689102609,ordered-intermetallic
289,163.20666222641088,843.0208180386937,1.8586764532985516,9.600729055749534,LM-like,4685.0,155.0,0.0,0.9053140096618357,2.0267840655047253,20.78577498165839,0.5328708505217897,0.6666666666666666,0.6247511909423289,ordered-intermetallic
290,185.34234210926786,912.8653568919196,2.110768288366806,10.39615246547465,LM-like,4540.0,140.0,0.0,0.9763440860215054,2.0284097725501224,19.43434757390231,0.5333450434694799,0.6666666666666666,0.6215691378276873,ordered-intermetallic
291,600.9770615488422,491.9188315962469,6.844217619767152,5.602209718336611,Pt-like,5801.0,206.0,0.0,1.0839951415490985,2.0311199672675917,18.53555765909134,0.47749552991199506,0.6666666666666666,0.572994715868473,Pt-rich
292,256.5892485196858,873.4722909648056,2.922162538509003,9.947525166422418,LM-like,4435.0,118.0,0.0,0.8995030929925971,2.0365513299377014,19.540820906301374,0.5357779688544985,0.6666666666666666,0.6221044185292961,ordered-intermetallic
293,221.01057860478863,859.5570033085525,2.516975427220849,9.789051136289547,Pt-like,5562.0,156.0,0.0,1.1435032894736843,2.0407086539518553,18.870599885587872,0.47111910336337565,0.6,0.6166547635802986,ordered-intermetallic
294,456.9268684091984,707.8544197813758,5.203704307201918,8.06138869861676,Pt-like,5697.0,159.0,9.0,1.0809221136514562,2.0614571048820762,19.327987962872868,0.46997902405554987,0.6666666666666666,0.6273280571083598,ordered-intermetallic
295,261.26850996490367,525.4867600275495,2.9754522323757207,5.9844975325112495,LM-like,4657.0,170.0,9.0,0.8750469748214956,2.0629201053464286,21.062056059153242,0.5268353183334057,0.6666666666666666,0.5991512409428037,liquid-metal
296,211.7018468974606,702.0261627556798,2.4109630855770874,7.995013687023148,LM-like,4840.0,163.0,0.0,0.8840182648401826,2.0667714577320373,20.099085553294923,0.5300851794076781,0.6666666666666666,0.6278811723222524,ordered-intermetallic
297,518.6263868956202,548.3376534383344,5.906368283207261,6.244734565363134,LM-like,4455.0,170.0,14.0,0.8980949501058361,2.0682339744786367,19.620750962539432,0.5228371373907346,0.6666666666666666,0.6249563221540233,ordered-intermetallic
298,921.7564055546403,931.1891337274516,10.497408030468712,10.604832503869487,Pt-like,4618.0,152.0,0.0,0.959086188992731,2.0698347226000555,19.205950212220635,0.41887152456907484,0.6666666666666666,0.5870120945189481,liquid-metal
299,433.39027728536445,707.8684088601918,4.935658216950423,8.061548013016333,Pt-like,5273.0,151.0,9.0,0.9617875056999544,2.075662929586812,20.78266718195879,0.4712432889995272,0.6666666666666666,0.627142141890274,ordered-intermetallic
300,924.0177154648691,827.7596114590087,10.523160922087328,9.426927049559158,Pt-like,5246.0,168.0,0.0,0.9933724673357319,2.077068365386367,19.600279573458973,0.4714799020078081,0.6666666666666666,0.627663016057935,Pt-rich
301,747.8291484696135,852.2169321708222,8.51664025468836,9.705458853945649,LM-like,5101.0,151.0,0.0,1.0332185537775977,2.0828168857835423,20.137367313527534,0.5336086794157989,0.6666666666666666,0.616729243388333,liquid-metal
302,935.0212521332065,843.9797575787669,10.648474522827925,9.611649923310678,LM-like,4649.0,173.0,0.0,0.8930080676142912,2.086508861570568,19.35228028013223,0.5164276981173114,0.6666666666666666,0.6362749046688901,Pt-rich
303,795.7838385323317,779.5416959415764,9.062771472794852,8.877798092586424,LM-like,4706.0,161.0,0.0,0.8916256157635468,2.0889732973626134,20.30974480671029,0.528141925183197,0.6666666666666666,0.6256046594200967,ordered-intermetallic
304,56.01553097099578,935.4260781313525,0.6379319754139134,10.653084877210354,Pt-like,5211.0,156.0,0.0,1.1005279831045407,2.089851497013566,19.84433946325768,0.4660074088494948,0.6666666666666666,0.6189124893528606,liquid-metal
305,906.3199908138866,512.4704252185915,10.321610668948095,5.836261212451604,Pt-like,5680.0,151.0,0.0,1.1426272379802858,2.09468645932123,21.019798002303347,1.0,0.0,0.0005782306189384445,Pt-rich
306,468.13809873457177,830.1070306201847,5.331383223822186,9.453660595000132,LM-like,4713.0,156.0,0.0,0.926934801848756,2.097372297379285,20.357331387913636,0.5305282693061931,0.6666666666666666,0.6257699518033644,ordered-intermetallic
307,945.627698533074,931.931585891614,10.769265867419351,10.613287908424692,Pt-like,5047.0,179.0,0.0,1.089594127806563,2.10077351467286,19.327064899712965,0.3766901630541458,0.8,0.5807143242886876,liquid-metal
308,901.6451878756252,653.2956568202874,10.268371750716293,7.440047102302551,Pt-like,6311.0,175.0,0.0,1.074121351374351,2.102622029100714,20.64497470847866,0.7990236595248731,0.0,0.2311787051370878,Pt-rich
309,664.2349523298523,911.5884687063465,7.564629093637538,10.381610644867305,Pt-like,5430.0,136.0,0.0,1.1004154422940522,2.102895031289214,19.068170929327536,0.46829949216937017,0.6666666666666666,0.6187047000146166,liquid-metal
310,920.8844329546326,968.0048493766903,10.487477584508685,11.024107690648606,Pt-like,5039.0,157.0,0.0,1.1074725274725274,2.105221634463747,20.20508783316635,0.3904854669486026,0.75,0.5603622923606963,liquid-metal
311,421.37031012234706,762.7303318884117,4.798769013834872,8.68634214288935,LM-like,4929.0,124.0,0.0,0.8665611814345991,2.1069915685859426,19.49014202198013,0.530973716484714,0.6666666666666666,0.6260814691046822,ordered-intermetallic
312,56.258612964926634,899.7249097641848,0.6407003108003289,10.246502694264617,Pt-like,4969.5,129.5,4.5,1.0209553158705702,2.122110800068654,19.810218110001426,0.4699820284905651,0.6666666666666666,0.6292423199969457,liquid-metal
313,854.0541069784107,690.4349568619741,9.726381489755212,7.863007424741535,Pt-like,5683.0,182.0,0.0,0.9920572575717902,2.1277060685258915,19.8437299149644,0.5179043559225147,0.6666666666666666,0.5756943777894097,Pt-rich
314,432.3477019278112,849.9911346762948,4.923784864224262,9.680110394903272,Pt-like,5538.0,145.0,0.0,1.0586885872682088,2.1334614709664566,19.80089425319707,0.46639989330513804,0.6666666666666666,0.6253071048200229,ordered-intermetallic
315,844.2404083153665,636.8962104746619,9.614618340040998,7.253282270806508,LM-like,4869.0,166.0,0.0,0.866293034427542,2.1378831201134854,18.063304280295863,0.5800586931487844,0.6666666666666666,0.5221017146052971,Pt-rich
316,958.8864079026496,842.768379332288,10.920262466272478,9.597854161593274,LM-like,4696.0,166.0,0.0,0.9020361121782559,2.1382308753396266,20.664476915143098,0.5499176200457079,0.6666666666666666,0.630694018158666,Pt-rich
317,126.99291694828581,897.9586260135083,1.4462567964292359,10.226387400118892,Pt-like,5434.0,150.0,0.0,1.1129544290834614,2.1419449332732357,19.797283753765097,0.46914619983199446,0.6666666666666666,0.6249967484309693,ordered-intermetallic
318,900.5716598581477,828.4291511330657,10.256145894119374,9.434552091391044,Pt-like,5267.0,165.0,0.0,1.0799671929464836,2.1420996954956197,20.542782261815756,0.4713514751889016,0.6666666666666666,0.6276146794252682,liquid-metal
319,935.2628733054728,878.8315494922111,10.65122622167026,10.008558996145677,LM-like,4322.0,140.0,0.0,0.8841157819371995,2.1444113554998965,19.51365816054577,0.529577491716801,0.8,0.6371849381461947,liquid-metal
320,783.546515178963,763.2064552941279,8.923406912194052,8.691764466653568,Pt-like,6270.0,175.0,0.0,1.1525735294117647,2.1515005044818234,20.4105896501047,0.468253343261498,0.6666666666666666,0.6259576526652143,ordered-intermetallic
321,781.4481119579046,906.5879749000364,8.8995092807904,10.324662601412069,Pt-like,5326.0,145.0,0.0,1.093297752232372,2.1573119923575743,20.05978040639476,0.4709249665232931,0.6666666666666666,0.6092484131573048,liquid-metal
322,186.4306986030703,841.3755400407533,2.123163018828354,9.581991833676701,LM-like,4891.0,148.0,0.0,0.9492479378942261,2.1656443875962945,20.682027250533437,0.5317412443823881,0.6666666666666666,0.6229021047659358,ordered-intermetallic
323,149.93444025453766,932.0492421415823,1.707525966391036,10.614627834739075,Pt-like,5582.0,152.0,0.0,1.1653444676409186,2.175105218378086,20.14740910815053,0.47122422241062223,0.6666666666666666,0.616926102904667,liquid-metal
324,385.5839742525823,849.5382007240262,4.391216902152747,9.674952163857451,Pt-like,5347.0,179.0,0.0,1.0961459614596145,2.1817253820058773,20.87693804553704,0.468287895520964,0.6666666666666666,0.6251663964604008,ordered-intermetallic
325,541.2720094106794,514.9673591686108,6.164267591757771,5.864697504665609,LM-like,4640.0,161.0,0.0,0.8833888624464541,2.1856183930400266,19.781122312592117,0.5297322903541952,0.6666666666666666,0.6014012392002446,Pt-rich
326,718.9620476752108,452.0703958863993,8.187887740608273,5.148396447822405,Pt-like,6202.0,179.0,0.0,1.0966800760355422,2.1868580928434,20.842110073426845,0.7172938698355555,0.5,0.32719006468518297,Pt-rich
327,67.77197007340371,917.7283055155168,0.7718199934408384,10.45153407782416,LM-like,4753.0,138.0,0.0,0.9712388250319285,2.191207367982512,19.84382378563491,0.5275702159438296,0.6666666666666666,0.6254288884167507,liquid-metal
328,128.90864021046215,756.8704905899411,1.4680739800531728,8.61960743431217,Pt-like,6199.0,174.0,0.0,1.2000774368405769,2.2059803284610315,20.58070808131707,0.472978737708658,0.6666666666666666,0.626869427007037,ordered-intermetallic
329,186.03241871485145,877.3632486898373,2.1186272147137655,9.991837276024071,LM-like,4571.0,141.0,0.0,0.8943455292506359,2.210422782906675,20.337423819801923,0.531767453328558,0.6666666666666666,0.6233594242232541,ordered-intermetallic
330,596.4135029486202,806.3994046484775,6.79224560589364,9.183666677128741,Pt-like,5010.0,143.0,14.0,0.9748029964004281,2.2171222974934373,20.86949643679848,0.4699137594617681,0.6666666666666666,0.6255284811531117,ordered-intermetallic
331,931.2071079356667,510.4886788822946,10.605037202851259,5.813692126107716,Pt-like,4439.0,148.0,0.0,0.8654708520179372,2.2222484906476487,20.73291774084905,1.0,0.0,0.00026134610782340453,Pt-rich
332,219.2647678570488,999.9606921291555,2.4970932895404765,11.388036292943779,Pt-like,4871.0,136.0,0.0,1.1024103202444269,2.2229445673920183,21.715435198395294,0.5615928652424952,0.5,0.5621411006216093,liquid-metal
333,458.3094140053508,604.7260692197718,5.219449405533843,6.886913133455961,Pt-like,6149.0,188.0,0.0,1.1537667698658411,2.227160036224966,18.802048833593087,0.4766171094094031,0.6666666666666666,0.6287027814914092,ordered-intermetallic
334,784.2109163202351,693.5271015781589,8.930973433927791,7.898222265212882,Pt-like,6444.0,178.0,0.0,1.1884913316119514,2.2303011247101145,19.067882971773912,0.47085409258273525,0.6666666666666666,0.6285014754056371,ordered-intermetallic
335,166.50241405438504,565.2568157015774,1.8962100700946185,6.437418173245522,LM-like,4577.0,191.0,0.0,0.8115248226950355,2.230797307155201,19.235817959975183,0.5297182233851597,0.6666666666666666,0.6237644350216917,ordered-intermetallic
336,831.1449943865725,691.1841307848896,9.465481428694321,7.871539379938416,Pt-like,5807.0,172.0,0.0,1.024794846907262,2.2362623371122883,19.667853369760667,0.47041056361443706,0.6666666666666666,0.6151110778110292,Pt-rich
337,357.91358718023423,414.2747621858848,4.0760931430890235,4.717961480044016,LM-like,4117.0,175.0,9.0,0.9260008996851102,2.239661547620205,21.322949151293752,0.7238173591977697,0.6,0.4010087461094113,Pt-rich
338,294.03638929165305,645.6368052842515,3.3486287001639425,7.352824394508974,Pt-like,5843.0,182.0,9.0,1.0562183658712943,2.2418225420947993,18.480578381314483,0.474352926997081,0.6666666666666666,0.628669399276153,ordered-intermetallic
339,211.06198509124116,769.6385054681541,2.403676029666739,8.76501576682606,LM-like,4763.0,139.0,0.0,0.8906965871902758,2.2509941148487207,19.399044630865866,0.5297754541520023,0.6666666666666666,0.6264786675788363,ordered-intermetallic
340,408.7299027505563,850.2708973816838,4.654813937359771,9.683296467983403,Pt-like,5829.0,167.0,0.0,1.1381431221321878,2.2517231976555974,19.56349047647105,0.46732709083333324,0.6666666666666666,0.6251467888138431,ordered-intermetallic
341,628.757707815245,966.2808415716322,7.160597063892707,11.004473855431026,LM-like,4534.0,127.0,0.0,1.004430660168365,2.254752844610508,20.142643762674943,0.534475382213046,0.6666666666666666,0.6072032163658873,liquid-metal
342,897.0596218818634,969.2505817683823,10.21614910599467,11.038294693997384,Pt-like,4599.0,156.0,0.0,0.9997826086956522,2.2550278382319164,19.381930708176295,0.4723725726398075,0.5,0.566421150818897,liquid-metal
343,672.0887205006053,456.45844136748525,7.65407160639718,5.198369633355622,Pt-like,5585.0,182.0,0.0,1.0035938903863433,2.269299464864696,19.988370124876724,0.621917615204498,0.5,0.49654003535129987,Pt-rich
344,397.40336866878545,832.3292362638555,4.525821885760396,9.478968148306675,LM-like,4599.0,131.0,0.0,0.8977161819246535,2.271587548279062,19.908782347043896,0.5292797133360846,0.6666666666666666,0.6258305330745431,ordered-intermetallic
345,994.4003499653136,751.480140688644,11.324712425454356,8.558219520976365,Pt-like,3108.0,151.0,0.0,0.6860169959165655,2.2741979452413843,19.4258097569254,0.85946343986318,0.0,0.1728374733243288,Pt-rich
346,552.1957822240543,566.7458070268162,6.288672803116337,6.454375527054694,Pt-like,4701.0,176.0,9.0,0.9196908930842218,2.274947796019862,17.523956586000136,0.46442551856297537,0.6666666666666666,0.6215388362723291,ordered-intermetallic
347,32.569044556124226,899.9358055672908,0.37091204119425564,10.248904477733412,Pt-like,4917.0,151.0,0.0,1.0558299334335408,2.2862793352809154,20.098666145102804,0.43961613742260564,0.6666666666666666,0.6315979564781107,liquid-metal
348,593.8398458028629,913.9811508534417,6.762935552796379,10.40885966709695,Pt-like,4946.0,154.0,0.0,1.0868538153051694,2.289252176495389,21.052411307290118,0.47177938998948893,0.6666666666666666,0.6187545138547791,liquid-metal
349,224.7825841553257,613.0216788384756,2.559932851892451,6.981387550454034,Pt-like,6358.0,194.0,0.0,1.2071387886842604,2.2952039266530497,19.545370565324045,0.4747434862079045,0.6666666666666666,0.6289995757202418,ordered-intermetallic
350,625.7974526329418,422.2749540317364,7.126884245261143,4.8090715364774175,Pt-like,4691.0,184.0,0.0,0.9749558349786969,2.307339335012536,20.87971742232618,0.5989467895710797,0.5,0.40934784595672874,Pt-rich
351,225.5920968920116,545.8638545717791,2.569151974701519,6.216561746675841,Pt-like,5631.0,210.0,0.0,1.0813250120019202,2.310654640815834,18.807439724110345,0.4704221839484021,0.6666666666666666,0.61944065762884,ordered-intermetallic
352,259.1614220719599,629.839942825929,2.9514556957256914,7.17292207994201,LM-like,5359.0,142.0,0.0,0.9714492884981419,2.3115937707432774,18.84253649468276,0.5288300187690504,0.6666666666666666,0.6288604078331184,ordered-intermetallic
353,242.44443374681484,998.8841247167933,2.761074542492439,11.375775822246998,Pt-like,4825.0,127.0,0.0,1.0891647855530473,2.3186104731600086,21.125148783278874,0.5594565834572109,0.5,0.5617755305404439,liquid-metal
354,652.6504235631614,963.0476328043173,7.432698873709766,10.967652509277462,LM-like,4099.0,155.0,0.0,0.85431429762401,2.32935051124015,20.01769528396424,0.5404021311351955,0.6666666666666666,0.5996498196865718,liquid-metal
355,621.4880267254584,633.0527366723031,7.077806417480055,7.2095109310961005,Pt-like,5345.0,194.0,0.0,1.0156769596199524,2.3406115471954805,17.762525419036958,0.47722943906437226,0.6666666666666666,0.6268351348450847,ordered-intermetallic
356,807.4593954658934,694.7542849344758,9.19573836554003,7.912198023170005,Pt-like,5710.0,179.0,0.0,1.0395994538006372,2.3431363290235336,17.86106473638671,0.47194232034889155,0.6666666666666666,0.6265982992912682,ordered-intermetallic
357,222.49050162162501,753.9633039541362,2.5338295067453256,8.586498985970652,Pt-like,5714.0,176.0,0.0,1.0633665208895506,2.346595174586809,18.092034935692336,0.47259505587030376,0.6666666666666666,0.6272154123297031,ordered-intermetallic
358,244.9651554250585,856.9082637440794,2.789781740867534,9.758886008271816,Pt-like,5393.0,154.0,0.0,1.093803873846466,2.3483562314311395,20.235773719863538,0.47160138504205046,0.6666666666666666,0.6192455485318703,ordered-intermetallic
359,433.94598476206664,673.485650037808,4.941986882629741,7.669980516010893,Pt-like,6358.0,174.0,0.0,1.2063371596622712,2.3579416791102115,19.02853562802092,0.47180921819599103,0.6666666666666666,0.6280809887209962,ordered-intermetallic
360,191.94157203300097,491.65116845864344,2.1859235124356005,5.599161440990007,LM-like,5387.0,195.0,0.0,1.0701231624950338,2.358716207751195,20.386588413769115,0.58926289689818,0.6666666666666666,0.5697199859812951,Pt-rich
361,737.1705236002094,799.8152367961635,8.395254676434082,9.108682987218558,Pt-like,5609.0,187.0,0.0,1.0588512907640757,2.359342941957205,20.48673668576203,0.46985985311617795,0.6666666666666666,0.6247954242413462,ordered-intermetallic
362,520.7104547937996,406.7684324978456,5.930102657016388,4.632475764868373,LM-like,5283.0,154.0,9.0,1.090740167234438,2.3616686602788257,20.270638685189606,0.7286397125504627,0.6666666666666666,0.38458848591471484,Pt-rich
363,25.13991095434497,569.102866334875,0.28630547240798687,6.481218859153719,LM-like,1306.0,85.0,0.0,0.609283881502216,2.3660379937384293,21.280871317795288,0.5449290980930634,1.0,0.6480707569081068,liquid-metal
364,137.13628044751167,984.521406437939,1.5617743288391854,11.212206235649896,LM-like,4131.0,136.0,0.0,0.9738330975954739,2.3682168319607513,19.875701013328467,0.588035481361327,0.6666666666666666,0.575364064637701,liquid-metal
365,910.9999302806553,880.200955467198,10.374908084452363,10.02415445411285,LM-like,4062.0,116.0,0.0,0.8328890711502973,2.3748743225305806,19.647678040417787,0.5300931019169809,0.6666666666666666,0.631882609360338,liquid-metal
366,831.7101608980605,623.1574203382015,9.47191781843948,7.096818279845012,Pt-like,5953.0,209.0,0.0,1.0951066961000735,2.3760442223592713,18.59466199619137,0.5203039889825312,0.6666666666666666,0.5302013663610632,Pt-rich
367,951.2115817632338,581.77200322861,10.8328578319647,6.625501121328373,Pt-like,5109.0,179.0,0.0,1.0595188718374118,2.37750952356506,20.478596438573987,1.0,0.0,0.0008834741659978619,Pt-rich
368,620.7100006617256,700.4095928254959,7.068945880140552,7.976603406319195,Pt-like,6065.0,194.0,0.0,1.1401447504464706,2.377850803355856,19.157839084826602,0.4668799940125603,0.6666666666666666,0.6272703926201586,ordered-intermetallic
369,125.35839046426553,1002.2408009037188,1.427642017800121,11.414003275127147,Pt-like,4367.0,151.0,0.0,1.077872392940886,2.3786006179259314,19.348451591277406,0.5580039903657646,0.5,0.5641860578338551,liquid-metal
370,468.8006389878125,759.0513536639772,5.338928552862447,8.644444158427978,LM-like,5312.0,150.0,0.0,0.9674012019668549,2.380264508797445,20.27966294709502,0.5280390236899541,0.6666666666666666,0.6268030332908323,ordered-intermetallic
371,223.47712045632576,682.8815242600405,2.5450655995090825,7.776985278787007,Pt-like,5594.0,195.0,9.0,1.0503191888847165,2.3814790701370283,21.579450652697258,0.46917630652783593,0.6666666666666666,0.6279334999341998,ordered-intermetallic
372,219.92401723525523,964.3348175081469,2.504601140503228,10.98231159161771,Pt-like,4619.0,126.0,9.0,1.0059893281062833,2.389192850048027,20.11871549737532,0.46834937374693036,0.6666666666666666,0.5883797799795902,liquid-metal
373,202.26837417751105,546.7493979109112,2.303530132913179,6.226646742780575,Pt-like,5262.0,196.0,0.0,0.9606572341396623,2.3906914479693717,18.696928756216085,0.47140312291204595,0.6666666666666666,0.6182272323464543,ordered-intermetallic
374,810.3345150255522,553.3150836504826,9.228481618499535,6.301419949446429,Pt-like,6286.0,205.0,0.0,1.079790432019239,2.3997535938932466,21.115736755116867,0.7260210544581512,0.4,0.3346829529588602,Pt-rich
375,875.1678734182797,900.7898457062454,9.96683527997971,10.258630700148553,Pt-like,5077.0,153.0,0.0,1.0733615221987316,2.40118796698784,20.121653657186613,0.47084762493788085,0.6666666666666666,0.6175376523483886,liquid-metal
376,404.35345334253276,412.64774209929664,4.604972813518509,4.6994321879015795,LM-like,5144.0,161.0,0.0,1.136669981217545,2.411665920573951,21.54844561930549,0.7281802057493431,0.6666666666666666,0.39121930809251465,Pt-rich
377,877.3933241120513,689.418982157755,9.992179789487246,7.851437013128929,Pt-like,5897.0,212.0,0.0,1.0018688413183825,2.413454372298869,20.319962584391124,0.5843748754397624,0.6,0.505948438039775,Pt-rich
378,457.63453331480923,637.8078360664213,5.2117635376214455,7.26366430422667,Pt-like,5837.0,167.0,0.0,1.0602125147579693,2.4143074614211026,18.346428476141558,0.470015625718807,0.6666666666666666,0.6280623800425913,ordered-intermetallic
379,374.2525349471125,798.5885323307302,4.262168987492005,9.094712683102577,LM-like,5143.0,146.0,0.0,0.9733156699470098,2.4157764912202846,20.000840438247106,0.5270348046069336,0.6666666666666666,0.6265008964589174,ordered-intermetallic
380,92.24058953731463,881.8359148000706,1.0504804734842457,10.04277416223417,LM-like,4415.0,150.0,0.0,0.8971753708595814,2.4167946510583262,20.1743248520455,0.53180426866269,0.6666666666666666,0.6268957712452627,liquid-metal
381,479.0242903293524,847.7769960502972,5.45536044207597,9.654894712698022,Pt-like,5648.0,176.0,0.0,1.1806020066889633,2.4182903116667522,19.700045370122087,0.46782854956921444,0.6666666666666666,0.6254591461794945,ordered-intermetallic
382,283.06252789010244,628.8613904673618,3.223653055722859,7.161777852112233,LM-like,4408.0,172.0,0.0,0.7830180300204281,2.425181685233494,20.045951619695284,0.5312836396714465,0.6666666666666666,0.6285787682830017,ordered-intermetallic
383,363.38669958898686,712.6403770438993,4.1384235959126485,8.115893496086397,Pt-like,5444.0,176.0,0.0,0.9796212155292636,2.4356535993211557,18.02543297664193,0.4715845822760486,0.6666666666666666,0.627191154353694,ordered-intermetallic
384,57.37904919594696,829.595402023772,0.6534603808343024,9.447833920941525,Pt-like,6094.0,165.0,0.0,1.0869526442522073,2.4388692524495506,21.0135796429538,0.46925413100202384,0.6666666666666666,0.6316179555800308,liquid-metal
385,842.8842153856125,707.471343134477,9.599173358627391,8.057026036371935,LM-like,5650.0,180.0,0.0,0.9903593339176161,2.4448973057373715,20.076916989041276,0.531299053353088,0.6666666666666666,0.6122829502800676,Pt-rich
386,559.009653504636,932.3614029260125,6.366272466832609,10.618182872822377,LM-like,4626.0,119.0,0.0,0.991852487135506,2.4455050133156253,20.83956884025521,0.5323547036024702,0.6666666666666666,0.6039212211331983,liquid-metal
387,960.9079348961388,736.4165480057447,10.943284593992322,8.386668037477829,Pt-like,4838.0,165.0,0.0,1.0054031587697423,2.447487449452036,19.68723625923092,0.8430418841257903,0.0,0.15814700623807096,Pt-rich
388,438.88705305831655,430.48243442173043,4.9982581596174365,4.9025422951688045,Pt-like,5163.0,179.0,0.0,1.041872666733932,2.449128253347918,21.805972887469572,0.6272954853420494,0.5,0.3956582017133723,Pt-rich
389,749.9643227796183,609.9343565980869,8.540956653048303,6.946227630670889,LM-like,4720.0,157.0,0.0,0.9673122246131776,2.4524989885007944,19.638003289042036,0.5249038185523466,0.6666666666666666,0.6270937332637547,ordered-intermetallic
390,622.9757711088583,529.2625475959265,7.094749570512107,6.027498028632321,Pt-like,5794.0,185.0,0.0,1.0755522554297383,2.467088972484135,16.472048322606668,0.4706311598412002,0.6666666666666666,0.6340170729106018,ordered-intermetallic
391,227.26667945188532,472.4113358933187,2.5882229313075906,5.38004891661912,Pt-like,4327.0,174.0,0.0,0.8215302828934877,2.47101336447832,20.53963699409525,0.5598327062950277,0.5,0.5581426069640002,Pt-rich
392,808.7657414576986,623.5874758163699,9.21061566590085,7.101715959755741,Pt-like,5896.0,196.0,0.0,1.0221027996879606,2.472042427635744,19.95916289770084,0.46818188750062306,0.6666666666666666,0.5890271505973428,Pt-rich
393,957.6659326617788,912.0070212885983,10.906363103580448,10.386377324232509,LM-like,4773.0,158.0,0.0,1.0165051645192205,2.483855244824103,20.523438884024408,0.5060312185425456,0.6666666666666666,0.5970553035780708,liquid-metal
394,435.1109021608581,603.4734532679204,4.955253525728953,6.8726477367927865,Pt-like,6458.0,195.0,0.0,1.2184905660377359,2.4843808568832753,21.94172118598777,0.4720604574324984,0.6666666666666666,0.6281390918655638,ordered-intermetallic
395,687.6879666985501,909.8859090766639,7.831723371354572,10.362221071850746,Pt-like,5571.0,161.0,0.0,1.1748207507380852,2.4867898059189457,19.123460884721844,0.4640141440508996,0.6666666666666666,0.617337755761894,liquid-metal
396,504.88936509633726,602.7682744018725,5.7499244309253275,6.8646168185949215,Pt-like,6021.0,169.0,0.0,1.1865208394915756,2.4915024210744234,20.53735951082268,0.48249717456596025,0.6666666666666666,0.6283306562665376,ordered-intermetallic
397,882.5071675705734,477.93307166297944,10.050418713637436,5.442933115808041,Pt-like,4432.0,174.0,0.0,0.9595150465468716,2.4971809817525363,20.41738566325224,1.0,0.0,0.0004133690499574746,Pt-rich
398,620.0548424975206,805.592809023444,7.061484621902791,9.174480775798907,Pt-like,5514.0,188.5,4.5,1.0924219910846953,2.5071307490403236,20.054662690575146,0.470269717933437,0.6666666666666666,0.6252852585850743,ordered-intermetallic
399,102.9041405735326,933.2756242842181,1.1719221533102198,10.628594468087048,Pt-like,5162.0,163.0,0.0,1.0770996348461137,2.511747839177411,20.5637582941487,0.47146553378341843,0.6666666666666666,0.6172030349430421,liquid-metal
400,350.7340457222959,835.380614555748,3.994329050426933,9.513718721009273,LM-like,4857.0,138.0,0.0,0.9084447769568876,2.5238266660284525,19.41391019136411,0.5335611478478721,0.6666666666666666,0.6255002301396229,ordered-intermetallic
401,455.85931365868936,848.2664126368863,5.191546477059999,9.660468425639257,Pt-like,5672.0,137.0,0.0,1.1550758578556155,2.5242641052727457,19.324956643119336,0.46856554957745356,0.6666666666666666,0.6253771183686136,ordered-intermetallic
402,339.7471911363116,711.7464393953742,3.869205433313467,8.105712901523866,Pt-like,5843.5,164.5,4.5,1.090713952403173,2.529554151880251,20.961542498018975,0.47191910841268114,0.6666666666666666,0.6269489593221963,ordered-intermetallic
403,665.1533828609429,875.1336736923546,7.5750886250000535,9.966445796949918,Pt-like,5727.0,192.0,0.0,1.152082076041038,2.5382866279291023,20.523985622502458,0.4697271363891162,0.6666666666666666,0.6233639015268058,ordered-intermetallic
404,848.6093702184957,461.1091867869171,9.664374192552946,5.251334572920357,Pt-like,4514.0,170.0,0.0,0.8134799062894216,2.5410059610468396,19.84824004991927,1.0,0.0,0.00157697961991743,Pt-rich
