layer,lattice_i,lattice_j,x_ideal_px,y_ideal_px,x_completed_px,y_completed_px,atom_class,class_source,position_source,local_snr,local_prominence,refinement_shift_px,configured_radius_nm
4,-3,8,584.0542457512281,825.2437655937572,582.3505977582125,829.9110790134035,LM-like,manual_label,strong_peak_refined,6.190653936822137,117.50166861908848,4.968524030465878,3.41
4,-3,9,572.0783784191092,843.288501070816,571.0472295576075,844.9499976530897,Pt-like,manual_label,strong_peak_refined,5.752167688889723,105.18593833875471,1.9554638496999703,3.41
4,-3,10,560.1025110869905,861.3332365478748,558.7666912082485,868.2392678075003,LM-like,manual_label,weak_peak_refined,5.212616171976963,110.84596185131434,7.034037425786594,3.41
4,-3,11,548.1266437548717,879.3779720249337,546.3247300828492,885.5310471538389,Pt-like,manual_label,weak_peak_refined,9.367696425213408,153.02258494958548,6.4114917471189,3.41
4,-3,12,536.1507764227529,897.4227075019925,534.2042687732892,904.5317700780868,LM-like,manual_label,weak_peak_refined,21.427301341167567,116.74589460741932,7.370730136170025,3.41
4,-3,13,524.1749090906341,915.4674429790514,522.0413018502284,919.7638991849279,Pt-like,manual_label,strong_peak_refined,10.870405056700799,137.94099937413333,4.797063245916896,3.41
4,-3,14,512.1990417585152,933.5121784561102,511.003060721892,936.1455476547596,LM-like,manual_label,lattice_completed,7.913016537988846,123.64957002804273,8.323864434796816,3.41
4,-2,-13,846.9885299291143,463.30826802145816,853.6549143927259,464.2770636898029,Pt-like,manual_label,weak_peak_refined,9.966461543875848,51.505762172005134,6.736412017067092,3.41
4,-2,-12,835.0126625969955,481.353003498517,837.6092925199314,482.5414575690353,Pt-like,manual_label,strong_peak_refined,5.093349152055108,39.832338609694744,2.855680310261913,3.41
4,-2,-11,823.0367952648767,499.39773897557586,824.9242881722804,501.41813016014856,Pt-like,manual_label,strong_peak_refined,10.059428616927493,40.11915491606692,2.764888788757778,3.41
4,-2,-10,811.0609279327579,517.4424744526347,810.3876006222923,518.4304031307188,Pt-like,manual_label,strong_peak_refined,7.582650303388935,47.600250527695415,1.195563774961342,3.41
4,-2,-9,799.085060600639,535.4872099296936,798.7338135631693,538.1572243681752,Pt-like,Pt-rich_region,strong_peak_refined,7.910565030631627,76.43583864542744,2.693019046169509,3.41
4,-2,-8,787.1091932685202,553.5319454067524,785.0554224973496,559.3298200806606,Pt-like,manual_label,weak_peak_refined,7.400286639237287,83.78016078411116,6.150880027675864,3.41
4,-2,-7,775.1333259364014,571.5766808838112,772.5521833029674,576.355435698553,LM-like,manual_label,strong_peak_refined,18.329874708087655,97.18395390921994,5.431279303584906,3.41
4,-2,-6,763.1574586042826,589.62141636087,761.1230310571618,592.4897452372021,Pt-like,manual_label,strong_peak_refined,11.404340735563304,85.86180988441379,3.5165616711903187,3.41
4,-2,-5,751.1815912721638,607.6661518379289,748.3318644378461,615.1290233013399,LM-like,manual_label,weak_peak_refined,7.179098226779531,91.52104005564166,7.988453762126013,3.41
4,-2,-4,739.2057239400451,625.7108873149876,735.900883329305,632.7298123408339,Pt-like,manual_label,weak_peak_refined,8.614937166097555,99.55569366425176,7.758046144542296,3.41
4,-2,-3,727.2298566079263,643.7556227920466,726.033875571303,646.388991990696,LM-like,manual_label,lattice_completed,19.795107410290363,95.3552526375068,9.280780043007441,3.41
4,-2,-2,715.2539892758075,661.8003582691053,714.0580082391842,664.4337274677548,Pt-like,manual_label,lattice_completed,11.732268191649204,140.415103189567,8.224542746166636,3.41
4,-2,-1,703.2781219436887,679.8450937461641,700.2357009634244,685.738937901491,LM-like,manual_label,weak_peak_refined,9.761896802038214,135.02911491464093,6.632776518806657,3.41
4,-2,0,691.3022546115699,697.889829223223,688.3209361899945,701.8449816057469,Pt-like,manual_label,strong_peak_refined,8.092810010944737,123.41023505390862,4.952927407080403,3.41
4,-2,1,679.3263872794511,715.9345647002818,678.1304062428278,718.5679338989314,LM-like,manual_label,lattice_completed,13.935285014876362,108.43077916748268,8.6926441716483,3.41
4,-2,2,667.3505199473323,733.9793001773407,664.9711028131209,738.0153060011562,Pt-like,manual_label,strong_peak_refined,9.72952203115547,132.9180810993708,4.685186112466724,3.41
4,-2,3,655.3746526152134,752.0240356543995,653.3429754442577,757.5941371767309,LM-like,manual_label,weak_peak_refined,12.484404679898073,114.7131503451851,5.929059208345012,3.41
4,-2,4,643.3987852830946,770.0687711314583,641.4217448428932,776.9190535536627,Pt-like,manual_label,weak_peak_refined,14.054143165224941,147.66353803870896,7.129870837971341,3.41
4,-2,5,631.4229179509758,788.1135066085172,629.9935351999029,794.185433078829,LM-like,manual_label,weak_peak_refined,6.959348240226324,108.19123811775465,6.2379023806033524,3.41
4,-2,6,619.447050618857,806.158242085576,618.2510695822338,808.7916112842256,Pt-like,manual_label,lattice_completed,6.48137841875526,133.48179921043092,8.234121472386406,3.41
4,-2,7,607.4711832867383,824.2029775626349,605.5973151371909,825.217347977836,LM-like,manual_label,strong_peak_refined,5.515177414625292,85.11784679620285,2.1308048200441614,3.41
4,-2,8,595.4953159546194,842.2477130396937,594.2993349179961,844.8810822383432,Pt-like,manual_label,lattice_completed,4.930528378106118,92.0893193601296,8.282018097488972,3.41
4,-2,9,583.5194486225007,860.2924485167525,581.9375239971365,861.792085703863,LM-like,manual_label,strong_peak_refined,8.172916794496793,95.35649887082798,2.1797699909160686,3.41
4,-2,10,571.5435812903819,878.3371839938113,569.8065236394331,881.93817917315,Pt-like,manual_label,strong_peak_refined,8.703125433729987,127.75033482952804,3.998066478229269,3.41
4,-2,11,559.5677139582631,896.3819194708702,558.3717329216398,899.0152886695198,LM-like,manual_label,lattice_completed,4.573241579933912,102.38709232978619,11.607628712475547,3.41
4,-2,12,547.5918466261443,914.4266549479291,545.5858775383088,920.926938377369,Pt-like,manual_label,weak_peak_refined,11.152863687276664,144.98631042546793,6.802763897446519,3.41
4,-2,13,535.6159792940255,932.4713904249879,533.6713785885012,939.4263939628603,LM-like,manual_label,weak_peak_refined,7.794226182120065,127.8349766562339,7.221741210798307,3.41
4,-2,14,523.6401119619067,950.5161259020467,521.8316655980699,957.1218107423292,Pt-like,manual_label,weak_peak_refined,10.530781641680832,153.14469682316584,6.8487626955540195,3.41
4,-1,-13,858.4296001325057,480.3122154673947,858.5309212406812,480.47858190279453,Pt-like,manual_label,strong_peak_refined,4.177970637930948,49.716100294156135,0.1947915752530308,3.41
4,-1,-12,846.4537328003869,498.35695094445356,846.8025296594969,500.25555355603467,Pt-like,manual_label,strong_peak_refined,20.580685239730975,80.1824791427475,1.9303759026748273,3.41
4,-1,-11,834.4778654682681,516.4016864215124,834.0836201774745,518.2968805093424,Pt-like,manual_label,strong_peak_refined,7.929554046909756,56.23859766814496,1.9357659930525133,3.41
4,-1,-10,822.5019981361493,534.4464218985712,821.8320911988355,539.3580635684713,Pt-like,manual_label,strong_peak_refined,6.748107318753937,69.55231998981017,4.957116016209399,3.41
4,-1,-9,810.5261308040305,552.4911573756301,809.0608970409097,557.2223698450875,Pt-like,manual_label,strong_peak_refined,13.97967683525099,72.7832824051886,4.952906360081774,3.41
4,-1,-8,798.5502634719116,570.5358928526889,796.4962318598951,576.8391286561158,LM-like,manual_label,weak_peak_refined,18.731449060335645,92.6607467516516,6.629466604242447,3.41
4,-1,-7,786.5743961397928,588.5806283297477,783.9348038081991,595.5689499717861,Pt-like,manual_label,weak_peak_refined,6.370072716137223,72.61604445311008,7.470213320219865,3.41
4,-1,-6,774.598528807674,606.6253638068066,771.9753280313249,614.1063445507887,LM-like,manual_label,weak_peak_refined,15.989275993193777,110.92933455629439,7.9275630054178015,3.41
4,-1,-5,762.6226614755553,624.6700992838654,759.406015269252,631.8823720014826,Pt-like,manual_label,weak_peak_refined,9.359952568664026,122.3048961371242,7.89706847949362,3.41
4,-1,-4,750.6467941434365,642.7148347609243,747.7414083345152,649.9918056107674,LM-like,manual_label,weak_peak_refined,12.269475346116982,115.61472605154948,7.8355326205783715,3.41
4,-1,-3,738.6709268113177,660.7595702379831,735.2437926214529,666.605056370227,Pt-like,manual_label,weak_peak_refined,18.252561277342444,145.94937311850583,6.776057620592933,3.41
4,-1,-2,726.6950594791989,678.8043057150419,723.620618753777,684.5215966797674,LM-like,manual_label,weak_peak_refined,14.09526625178736,128.29825622374057,6.491502272160508,3.41
4,-1,-1,714.7191921470801,696.8490411921008,712.0225278830087,703.2988214112671,Pt-like,manual_label,weak_peak_refined,8.561592090853368,138.20518677697413,6.990827063278617,3.41
4,-1,0,702.7433248149613,714.8937766691596,701.547343778338,717.5271458678092,LM-like,manual_label,lattice_completed,7.8560361509271655,100.12382292653234,8.612649894145482,3.41
4,-1,1,690.7674574828425,732.9385121462184,688.5512125058157,736.0325158061389,Pt-like,manual_label,strong_peak_refined,12.568061608100988,131.2114900213541,3.8058639552404108,3.41
4,-1,2,678.7915901507237,750.9832476232773,677.5956091141004,753.6166168219268,LM-like,manual_label,lattice_completed,7.070382958440806,98.3166558470314,8.131632913395151,3.41
4,-1,3,666.8157228186049,769.0279831003361,664.8045311764236,775.089927411974,Pt-like,manual_label,weak_peak_refined,9.729087694782468,140.5592964752458,6.386866262806789,3.41
4,-1,4,654.839855486486,787.0727185773949,653.2586025726644,794.6519594250909,LM-like,manual_label,weak_peak_refined,7.085110436100651,103.1394524754154,7.742431956746781,3.41
4,-1,5,642.8639881543672,805.1174540544538,640.9509515563989,812.6645186873149,Pt-like,manual_label,weak_peak_refined,7.788878838476531,123.66997315788515,7.785749392174698,3.41
4,-1,6,630.8881208222484,823.1621895315126,629.5074799587375,831.034786230756,LM-like,manual_label,weak_peak_refined,13.888398286188488,118.44118071644989,7.99274345784569,3.41
4,-1,7,618.9122534901296,841.2069250085715,617.7162724535063,843.840294207221,Pt-like,manual_label,lattice_completed,6.6281001217977895,99.6179146224887,8.398269942086237,3.41
4,-1,8,606.9363861580109,859.2516604856303,604.9452364843532,862.0916509637117,LM-like,manual_label,strong_peak_refined,6.973830001170958,92.73653103894506,3.4684611773090532,3.41
4,-1,9,594.9605188258921,877.2963959626891,593.1231346661064,883.6968899490012,Pt-like,manual_label,weak_peak_refined,17.9954124572989,151.21758287054232,6.659001713428881,3.41
4,-1,10,582.9846514937733,895.341131439748,581.308952898438,903.1451154200462,LM-like,manual_label,weak_peak_refined,5.929564456408494,93.78667862194074,7.981862674035414,3.41
4,-1,11,571.0087841616545,913.3858669168068,569.2437808912684,917.4352774481739,Pt-like,manual_label,strong_peak_refined,10.479790211508377,131.32075440260655,4.417347869029613,3.41
4,-1,12,559.0329168295357,931.4306023938657,557.3874889869466,936.611204812331,LM-like,manual_label,strong_peak_refined,9.0711620563065,112.70810417598757,5.435630064985714,3.41
4,-1,13,547.0570494974169,949.4753378709245,545.1307391085438,954.0581518414355,Pt-like,manual_label,strong_peak_refined,12.791039489094283,146.33476111979851,4.9712026314153475,3.41
4,0,-14,881.8465376680159,479.27142743627246,881.1093689646618,478.6032584174214,Pt-like,manual_label,strong_peak_refined,3.5401256111731385,41.24600352391643,0.99492086869115,3.41
4,0,-13,869.8706703358971,497.31616291333125,867.3316172155687,498.6481292451029,Pt-like,manual_label,strong_peak_refined,4.506020485812327,41.61332508851833,2.867215558136941,3.41
4,0,-12,857.8948030037783,515.36089839039,857.3186654639436,514.9652138496888,Pt-like,manual_label,strong_peak_refined,8.090560137593556,62.810995531589164,0.6989282656730534,3.41
4,0,-11,845.9189356716595,533.405633867449,845.4378991708421,535.1883254841385,Pt-like,manual_label,strong_peak_refined,4.745968851951162,55.56429360749325,1.8464521427142273,3.41
4,0,-10,833.9430683395407,551.4503693445077,833.0536264329537,551.8312185727402,Pt-like,manual_label,strong_peak_refined,3.08672659146802,46.29867023129986,0.9675500192952987,3.41
4,0,-9,821.9672010074219,569.4951048215667,819.9039591494491,574.2438837034731,LM-like,manual_label,strong_peak_refined,12.630205601753659,76.06147089234564,5.177631488792118,3.41
4,0,-8,809.991333675303,587.5398402986254,807.1688691298067,594.5406647502463,Pt-like,manual_label,weak_peak_refined,14.379656555754446,91.86415298171586,7.5483673143929515,3.41
4,0,-7,798.0154663431842,605.5845757756842,795.0948201961211,611.455685554593,LM-like,manual_label,weak_peak_refined,18.374886253872027,108.54723180246803,6.557446450589766,3.41
4,0,-6,786.0395990110655,623.6293112527432,784.8436179744423,626.2626804513927,Pt-like,manual_label,lattice_completed,16.664013204074568,106.98883951923314,8.750260325812413,3.41
4,0,-5,774.0637316789467,641.674046729802,770.5135262802189,647.9990656904388,LM-like,manual_label,weak_peak_refined,8.0331791979659,106.81545279397122,7.25326293647016,3.41
4,0,-4,762.0878643468279,659.7187822068609,759.1209399964009,664.6854897303879,Pt-like,manual_label,weak_peak_refined,21.3372986303231,127.0073249270553,5.785397456131828,3.41
4,0,-3,750.1119970147091,677.7635176839196,746.6190082766445,683.4752487862029,LM-like,manual_label,weak_peak_refined,10.020450002645143,118.46018750075913,6.695135734922459,3.41
4,0,-2,738.1361296825903,695.8082531609784,735.1473336702176,702.1824749265439,Pt-like,manual_label,weak_peak_refined,14.24807097888835,145.96773929608707,7.040142379255132,3.41
4,0,-1,726.1602623504715,713.8529886380373,723.6631916728984,719.5104931250496,LM-like,manual_label,weak_peak_refined,11.788883840596801,120.86241737882058,6.184069775589476,3.41
4,0,0,714.1843950183527,731.8977241150961,711.7581728293595,735.7327221343215,Pt-like,manual_label,strong_peak_refined,7.266585761166297,108.01383072408875,4.538035248631889,3.41
4,0,1,702.2085276862339,749.9424595921549,700.2704825573068,756.5288633981877,LM-like,manual_label,weak_peak_refined,16.661974325154308,126.55157247399892,6.865619711131762,3.41
4,0,2,690.2326603541151,767.9871950692138,687.8099295577475,774.6532977646073,Pt-like,manual_label,weak_peak_refined,14.214165553861159,137.65868077037325,7.09271102309964,3.41
