layer,x_px,y_px,x_nm,y_nm,display_z_base,brightness
9,577.4092245281014,528.1011512989555,6.5758156861202295,6.014271485544676,4.0,181.49772451894722
9,707.7780993056401,433.77471610067954,8.060519524103789,4.940036392228396,4.0,181.3076548603775
9,872.1359471762503,460.1130791604117,9.932306236634775,5.239990417203428,4.0,163.74959808437094
9,835.5985253745357,480.64757794744526,9.516200394871568,5.473847227060855,4.0,189.57564346223765
9,788.0820325507742,518.2662751411068,8.975059578987869,5.902267156270779,4.0,176.20268364221351
9,483.8265889420955,531.2135380333567,5.510051342750302,6.049716851915598,4.0,180.25561782634398
9,576.6170192035383,561.1785397598459,6.566793668496338,6.390972793139442,4.0,179.38985481328655
9,693.9129391001792,557.1102065563709,7.902616369639718,6.344640645748416,4.0,184.94428079369249
9,776.7251130233685,501.91343472107894,8.84572148322857,5.71603309561038,4.0,184.81960408495164
9,508.35149675804155,493.48001186183575,5.7893528617874335,5.619989194734326,4.0,179.1490358381003
9,730.9791525652984,433.52122118384136,8.324744346774501,4.937149469436577,4.0,184.7950233993775
9,718.8319302872497,451.65597168769295,8.186405900823862,5.143676784486946,4.0,184.8931565724027
9,788.4743844319376,483.0167923302062,8.979527872089252,5.500828987033037,4.0,191.90665046870603
9,718.2736393417108,486.45152773830205,8.180047813351162,5.5399454161006325,4.0,203.00762022940617
9,671.6440637951199,487.9846586936598,7.649007640643499,5.557405453378973,4.0,151.97064383764314
9,601.4227691562004,491.41072836698856,6.849293553699943,5.5964231928652595,4.0,187.8200133667597
9,706.3558405536893,503.96424445976027,8.04432215313445,5.7393887094038565,4.0,159.5529476209094
9,647.4546777608421,558.7314816501005,7.373527206031772,6.363104511131889,4.0,187.1195361325801
9,614.534059905263,437.8949206099283,6.9986112779594265,4.986959275152693,4.0,153.36289579742447
9,579.7793201091316,453.6383718788292,6.602807481604758,5.166253317246178,4.0,164.303752533488
9,823.3049550358327,498.9253005399788,9.376195266381051,5.682002777448475,4.0,186.8570425299265
9,764.3039717912809,520.9278746115975,8.704263515666256,5.932578739121791,4.0,178.1416067295161
9,708.514887156348,395.67080591465657,8.068910420716131,4.506090622642631,4.0,172.14974608521
9,765.0953056244877,484.4709332084956,8.713275608324823,5.517389447086474,4.0,188.8805794069413
9,669.4234324507577,592.6915146508164,7.623718016219363,6.749857801902013,4.0,180.90188507510797
9,831.3699942616001,761.00565468041,9.468043836159826,8.666700684187091,4.0,156.2186709905142
9,648.4726068833376,488.56525333571614,7.385119875505549,5.564017546141487,4.0,152.89917785512085
9,858.9010067190507,515.821502780852,9.78158032965875,5.874424905484614,4.0,192.2991344196314
9,763.3862329614656,555.3771802801438,8.693811861732613,6.324904103816674,4.0,184.71902530042678
9,716.9521649628624,556.7963436014852,8.16499822359731,6.3410662225242,4.0,182.32501691351152
9,831.7724078825518,656.1082095647942,9.472626717223294,7.472077814091895,4.0,188.1860610991071
9,567.9224998673767,436.0404885500371,6.467776274583497,4.965840105402256,4.0,163.52699600334705
9,649.3200356992535,453.3898105004134,7.3947708049743754,5.1634225799774995,4.0,176.54071136961264
9,602.953935053623,455.0634775454233,6.866731211947529,5.182483110257239,4.0,141.31824239085896
9,695.4923884044456,452.44988887720564,7.9206039026911945,5.15271829765734,4.0,182.71816568480236
9,625.5104331495447,489.4849563515039,7.123615528481138,5.574491569175553,4.0,165.1645902168406
9,753.4256802614843,501.99999999999994,8.580376267175746,5.717018942899999,4.0,147.18817365397805
9,740.1114314075312,555.6145664288314,8.428747157796195,6.3276075721609555,4.0,163.65283296780333
9,786.7247526735272,554.9566436500626,8.959602218890184,6.320114829154607,4.0,192.38698015581892
9,809.260663904273,622.2094547252393,9.216252082240157,7.08602238867664,4.0,200.51154571921947
9,810.4152568939268,553.4234712832258,9.229401145971613,6.302654320262303,4.0,194.02622363568585
9,915.8765311364577,565.7952776607124,10.430445175029224,6.443550438624817,4.0,202.74235115226983
9,832.1466463479156,621.4938394971265,9.476888725979563,7.077872616136901,4.0,184.44990422162175
9,880.2514777303746,584.7269784996291,10.024729826096154,6.659153809775021,4.0,178.70555365683933
9,947.7977835812001,684.5696460627943,10.79397984616007,7.796210426843313,4.0,161.354450633203
9,807.8199941892333,762.4526469452716,9.199845038313176,8.683179732371242,4.0,143.58977724692815
9,811.3536752137934,517.7436202703965,9.240088307945799,5.896314909664305,4.0,198.37367039066112
9,716.2553145165491,590.6420938056824,8.157062153473921,6.726518005500409,4.0,187.39407936001166
9,646.0926146303934,593.512115375984,7.358015371931771,6.759203200089941,4.0,193.5263352288956
9,948.0602273091378,650.000135051593,10.796968682343467,7.402516105532899,4.0,178.00063654982242
9,661.7768436854652,401.6535605646399,7.536634962793579,4.574225127950755,4.0,154.54624549143563
9,777.8204255101446,429.85534398893964,8.858195431904452,4.8954006858397685,4.0,189.3061202758741
9,718.5488218072528,521.3209104436431,8.183181724443308,5.937054821386817,4.0,148.14953363450755
9,671.2276496951266,523.6292830710296,7.6442653153491715,5.9633436860044275,4.0,177.06300038367766
9,739.7669597811463,589.828594684341,8.42482414820788,6.717253483813674,4.0,178.6422774070618
9,900.9702831963422,722.9832301504538,10.260685609608498,8.233682912687598,4.0,176.07515460713807
9,719.5959620866297,414.56466737343356,8.195107064708392,4.721263060619437,4.0,180.70603924811437
9,672.813208010375,453.8238278564641,7.662322420774167,5.168365379670904,4.0,170.36539145694772
9,928.6634931266802,547.6464025068385,10.576069286424133,6.23686226522437,4.0,191.60241830656693
9,927.7725156867227,581.9697851125097,10.565922404149365,6.6277535571387665,4.0,181.27695346777924
9,925.132879250877,651.4431262653438,10.5358609469659,7.418949587810692,4.0,170.7296117244144
9,661.331859023238,435.5564814411862,7.531567262109809,4.9603279982114215,4.0,149.89412484496833
9,861.7701248285238,443.4593353006111,9.81425523519914,5.050329522548678,4.0,186.94553764964425
9,813.823661225566,445.30282760578274,9.268217703997596,5.071324105078074,4.0,197.61791998165253
9,856.9908802731192,585.1021864946048,9.75982688528679,6.663426860003713,4.0,189.16575478820656
9,599.404597795786,595.7073360288897,6.8263096415535145,6.784203435262267,4.0,172.9568100958374
9,737.5359468946464,694.311069742298,8.399416293757733,7.907150474067491,4.0,184.2567833107856
9,460.8688969702692,532.7327280484436,5.248598036200114,6.067018123019415,4.0,179.44326406718295
9,459.982489376316,566.5435083372207,5.23850319754322,6.452071651675129,4.0,187.43400895517223
9,482.4580565571851,600.9982442863223,5.494465833649695,6.844458859032962,4.0,191.4717946963106
9,879.1420128332101,619.4012296253107,10.012094702921708,7.054040962198116,4.0,198.844744491668
9,715.5381315123761,625.4189058881527,8.148894526341685,7.122573171733788,4.0,180.67898854578203
9,972.6912502766997,648.1298566707754,11.077478692081629,7.381216470210926,4.0,153.76005660680502
9,603.8918925400002,417.67776778493,6.877413125726917,4.756716554690502,4.0,156.12223550354986
9,649.3169881822421,420.2184807931322,7.3947360983758035,4.7856514240059695,4.0,172.37101123579225
9,591.891087243233,435.64406895961514,6.740742147217609,4.961325487259271,4.0,160.72423845229528
9,637.5244497198014,437.40836787246,7.260436963366541,4.981418177111206,4.0,149.08348337089473
9,812.1715131394418,482.1448148695401,9.249402242035748,5.490898485717478,4.0,186.28250523606033
9,531.2734463844639,494.4343370719127,6.050399117210653,5.630857512072367,4.0,165.49119935674796
9,729.3041745733949,504.9999999997163,8.305668886797106,5.751184394746769,4.0,133.0090152168555
9,881.4382292682877,549.6118448572071,10.038245126938316,6.259245673886193,4.0,188.97994678020848
9,623.6606513185183,559.6625546461817,7.102549317787491,6.373708021004038,4.0,181.76851237380637
9,436.657838784815,568.1815422967737,4.972870788642553,6.4707263751330535,4.0,183.49503804448415
9,411.94248075590144,604.4617733346666,4.691400330411767,6.883903204010389,4.0,183.68504256437976
9,877.839409372633,689.497124724004,9.997260024317711,7.852326938490468,4.0,162.81160153886663
9,801.1367952645913,464.1676424006179,9.123733534625234,5.286165745588777,4.0,180.93667634210922
9,707.1969706937925,469.7542454376579,8.053901350234877,5.349788684611128,4.0,181.26373575776483
9,985.1382176528967,630.0309531922599,11.219230780271621,7.175097398433253,4.0,158.83621877046588
9,668.0511603719592,662.7962669796714,7.608089917674934,7.548244648617903,4.0,169.82993981614754
9,761.0622359934711,692.7523063120931,8.667345059562757,7.889398521760756,4.0,171.53731339067704
9,567.0374231279945,474.99999999991593,6.457696592342525,5.409529876249042,4.0,136.3728355519935
9,859.326705438621,478.16517162994694,9.786428392694114,5.445576382556646,4.0,180.12621525865478
9,800.0066509495593,499.8078629168726,9.11086290423231,5.692053824912604,4.0,174.83237997730888
9,835.0832657841324,514.9999999999999,9.510332369296176,5.865069234249999,4.0,193.2678268100534
9,646.9167291460321,526.8142730179252,7.367400786866084,5.999615892895559,4.0,141.17948119243803
9,904.4932062630354,548.7942786411985,10.300806362410619,6.249934834157117,4.0,185.17700581863636
9,833.1848022391189,587.2183453468556,9.48871174768413,6.687526701128222,4.0,158.93676463071006
9,528.8659748863846,598.8653403604245,6.022981666694694,6.820168316905982,4.0,171.24140937015864
9,785.6300631100072,623.875734764022,8.947135364365804,7.104998792154522,4.0,176.2875994412885
9,411.2839739186255,638.9390929814793,4.683900935864485,7.276547605447135,4.0,170.858958835217
9,738.5648875104625,659.4180158149414,8.411134367446458,7.509771489449307,4.0,183.30478643165281
9,480.872819674128,670.2757064865547,5.476412388850051,7.633424125397039,4.0,175.74807011311404
9,877.7188143928199,724.5617350471028,9.995886630325659,8.251659690368083,4.0,180.247346000037
9,902.5273883752338,618.5555218524121,10.278418676946767,7.044409632800069,4.0,184.22718640014787
9,767.3493442673654,411.4844937984397,8.738945691231915,4.686184553297405,4.0,164.57077752568435
9,801.9843982455332,427.3829463740687,9.133386447569663,4.867243825284792,4.0,175.67226455244335
9,555.6238558968379,457.20739944260066,6.327713365118251,5.206899130373297,4.0,163.1498797473051
9,882.3744512897466,513.9040327828529,10.048907276403336,5.852587829187795,4.0,167.82548753162249
9,714.4026710718048,660.1985890035972,8.135963353338378,7.518661034680114,4.0,177.729256797339
9,598.0680454122188,664.6936791141522,6.811088336184925,7.569853296257973,4.0,167.1082958285927
9,480.25094860991334,739.9332678560711,5.469330220216273,8.426718145049916,4.0,169.9422689522312
9,625.6875098791082,421.9060071561439,7.125632163973691,4.80486979090633,4.0,164.77900838584404
9,496.96018121280537,476.2537319030047,5.6596230475311256,5.423807981904972,4.0,160.47054502938005
9,694.4031226453912,523.4846402705058,7.9081988170769195,5.961696423792179,4.0,147.36299256149812
9,917.3246423868479,530.157957308775,10.446936966762108,6.03769538777577,4.0,173.7653568431582
9,903.4148702471698,583.4562524829258,10.288525750001225,6.644682166928948,4.0,192.07883085450305
9,693.0896356682399,591.2377739681665,7.893240191719098,6.733301899470192,4.0,172.63635080954384
9,575.9305241235176,596.99502540363,6.5589755302957675,6.798868265039083,4.0,176.70107123796586
9,574.9670572735556,631.1856951040221,6.548003103538619,7.188248158161749,4.0,191.04528870804103
9,622.0282910024072,630.0000000002625,7.083959208526844,7.17474488850299,4.0,162.83078131206446
9,492.5220205152274,652.8160266266095,5.609079125659238,7.434584841539915,4.0,144.74382064426788
9,855.2254398874318,655.9437498103539,9.739721195789707,7.4702048668180305,4.0,159.37754148402843
9,644.4914883517657,663.3189144227656,7.339780971005696,7.55419681063509,4.0,158.825210331407
9,690.7769679451462,662.0836632867929,7.866902412472962,7.540129172898845,4.0,174.90244844852714
9,960.2563108786403,665.7918019191017,10.935863584327606,7.5823592501972685,4.0,179.4826926949919
9,550.8669782202484,668.0631897204694,6.273539740046298,7.60822691371737,4.0,174.98566535100954
9,784.3594731966231,762.6343987017394,8.932665271530198,8.68524960933266,4.0,167.93264856697442
9,831.4796704181795,796.6195912899981,9.469292881308727,9.072289429661703,4.0,150.27807037111415
9,741.964696545848,486.128196304872,8.449853038079011,5.536263161260484,4.0,194.23153340549752
9,870.8330647395094,496.25825830926397,9.917468380915214,5.6516292098100065,4.0,178.57493999919024
9,553.8349450794859,528.9465062397544,6.307340382986857,6.023898796720018,4.0,185.21586340593706
9,893.6394101698024,531.7173932247374,10.177198079806262,6.055454998675761,4.0,182.30152051230795
9,951.1264473972509,581.5723348468034,10.831888280604112,6.623227201166847,4.0,168.6048003658461
9,938.4360376340493,598.1022062222573,10.687363752696966,6.8114773760217675,4.0,177.61445174507824
9,434.6847332774564,637.2481076389921,4.950400108240343,7.257289846014534,4.0,179.83693088488977
9,503.77394274743915,669.5537558194378,5.7372214614074295,7.625202201811887,4.0,166.68003543223395
9,784.5798018180558,726.8842760070662,8.935174480499109,8.278109910813845,4.0,164.37973978038264
9,825.1297791753896,463.1428432743735,9.39697724680597,5.274494837187568,4.0,181.63094808487065
9,614.102236481986,472.1355215280524,6.993693463834202,5.376907809147104,4.0,151.35750073902267
9,882.262084201582,477.952047735473,10.047627585623264,5.443149224505068,4.0,161.29250216592658
9,506.7722119006552,563.8944562261892,5.77136720153661,6.421902964225933,4.0,153.0201257914367
9,670.2783158821386,559.0000000000091,7.633453842456766,6.366162528050103,4.0,183.4921528676725
9,940.0064171615464,564.3660743456252,10.705247994741276,6.42727397960966,4.0,163.91547446472083
9,696.2814231761829,415.9686427707454,7.929589812525117,4.737252211897918,4.0,175.7667671520344
9,777.300799239638,467.17904742061876,8.852277676462789,5.3204610833260055,4.0,187.86973247394457
9,847.394110410974,497.7694251711581,9.650534225739905,5.66883910936246,4.0,179.7360806713979
9,683.2798465708739,504.7945002033849,7.78152156603086,5.748844063614521,4.0,155.8719652782243
9,472.56545171028233,514.3623695289554,5.381804062127051,5.8578075898644775,4.0,160.7247751032688
9,530.926946676817,529.482818153563,6.046453010851437,6.030006576342621,4.0,178.98436861730337
9,600.6469878406327,527.8030092580468,6.840458580638891,6.010876099696968,4.0,162.4604799865063
9,530.2472322178935,565.4080873791626,6.038712093645403,6.439140928317791,4.0,158.9493671811976
9,869.2462341251027,568.9234715346336,9.899396785931675,6.479175824350456,4.0,169.99062394758903
9,926.2097633034526,616.9760775598814,10.54812502371467,7.026422156824665,4.0,184.77541421864416
9,878.5669362500419,654.3597850009871,10.005545452484276,7.452165909009193,4.0,165.61125138881638
9,808.4584508779639,690.2666594232849,9.207116092065554,7.861090772062196,4.0,147.19745229913323
9,480.7768933505916,705.3629821966259,5.475319933454074,8.03301500167041,4.0,171.5647728633712
9,948.2421803320756,719.4610977468205,10.799040851424849,8.193571164339048,4.0,183.05277893419708
9,831.3450597983807,726.0637005961519,9.467759870425649,8.26876480091688,4.0,175.90319135814624
9,457.1823336431245,741.1741661579927,5.206613668918268,8.440850095444933,4.0,157.87458567668395
9,409.8635263670005,743.5628796496529,4.667724191720986,8.468053920705854,4.0,182.94790447208308
9,554.9851888193859,489.42554477648,6.320439915357296,5.573814961406949,4.0,145.51742139668568
9,846.6739165789013,534.2453113556156,9.642332309842457,6.084244153736181,4.0,169.92948147891633
9,458.954785282558,602.9036562995699,5.226799205966108,6.866158613163968,4.0,173.88430883153092
9,855.5288021653034,621.7608377864558,9.743176032222284,7.080913321869605,4.0,171.1161111995039
9,844.1279687389058,637.2002155117475,9.61333782372913,7.256744427292078,4.0,147.2969326393574
9,445.7856807843917,688.2158965391513,5.076823070752868,7.837735691870986,4.0,169.07287817946477
9,714.3371365907169,730.5846325992468,8.135217014952337,8.320251362473169,4.0,157.4937943525392
9,894.2498580836204,495.2097329906848,10.18415015607509,5.639688096048199,4.0,188.19326669221186
9,624.0628244360931,526.3640238490686,7.107129459882114,5.9944882374625355,4.0,141.89131845925263
9,763.2699824589257,589.411390978369,8.692487944750257,6.71250216610433,4.0,156.37607251686157
9,867.6855272085394,603.054657503007,9.881622700261739,6.867878287945742,4.0,181.40347833328778
9,798.0533382624922,604.4782930417368,9.088617634046313,6.884091338429217,4.0,164.65457378318723
9,528.3235796385413,634.4716006968619,6.016804607120075,7.22566964126702,4.0,175.67362085596542
9,685.7894784224719,396.5162141061043,7.810102468093193,4.5157185402621325,4.0,144.10939501501645
9,520.6997447590804,474.5097311025791,5.929980685957884,5.403946456780538,4.0,179.5853568757792
9,940.7799607684535,528.9119600609768,10.714057483693162,6.023505368117475,4.0,174.79342227488235
9,751.8820748711354,539.1910042473006,8.562796941962624,6.140568097854765,4.0,166.20931505792498
9,821.3671560573606,605.5022666008056,9.354126673816397,6.895752844871895,4.0,148.67186050997594
9,949.9799535047205,615.0048344454345,10.818831453310256,7.003972686254238,4.0,149.4581943336643
9,738.7269580158389,625.8694485873441,8.412980104795706,7.1277041700323185,4.0,157.76990413653266
9,551.3739143421494,633.3903666166505,6.2793129739342435,7.213356024298339,4.0,170.72148641273012
9,621.1429243562058,664.8300027065238,7.073876224686713,7.571405815301703,4.0,152.68562763205443
9,434.1254538311606,672.4023846758218,4.944030763242639,7.657643765822323,4.0,182.48382769676613
9,667.706663594488,696.3619587586722,7.604166621653875,7.930506990713701,4.0,163.4047714378602
9,1006.8432900898779,698.6915380916697,11.466418649353768,7.957037367557795,4.0,168.48275191572557
9,807.7941344035845,727.7168661126323,9.199550534559364,8.287591849868011,4.0,157.20743216270765
9,713.7793862781768,764.8494549839764,8.128865084469867,8.710475742251264,4.0,158.54383767044928
9,760.720360043749,835.0715304915528,8.663451610796457,9.510198722104985,4.0,141.76199824256594
9,519.6589637280848,510.4871689945605,5.918127767890926,5.813674930775489,4.0,143.25329744813553
9,729.1264043447978,539.2429179493618,8.30364435340194,6.141159316217474,4.0,159.34564608074163
9,424.5575773192206,585.1153574546624,4.835067155150829,6.663576857270936,4.0,159.41173726279092
9,645.2596476647482,628.7465703904311,7.34852914101264,7.16047022550897,4.0,173.3161184769958
9,960.8655265176584,631.9480105824148,10.942801626854653,7.196929775752261,4.0,173.8458855107718
9,761.8427393189107,657.3359785697797,8.676233809157448,7.486060241699481,4.0,155.24243228081653
9,984.5475304803958,663.8252677260582,11.212503748888125,7.559963407102667,4.0,171.16800688877612
9,574.4645436819405,666.7029949341978,6.542280235565854,7.592736357225043,4.0,177.14179902203037
9,457.6774059342001,671.4359010255403,5.212251791759273,7.6466369822831535,4.0,180.0225214947468
9,924.6396832151848,687.0654723960504,10.530244191829217,7.8246341049815875,4.0,151.25820022306812
9,807.7624268733894,831.8775959776618,9.199189433860644,9.473824650156187,4.0,145.31174674483523
9,753.3515950585958,467.81198263130324,8.579532549031716,5.327669255814276,4.0,184.83691868609938
9,729.8635067774879,469.66708923972914,8.312038832626138,5.348796107649873,4.0,174.91614921368244
9,658.9310035222612,541.585811140596,7.504225157770666,6.1678413177224085,4.0,150.69812847309132
9,857.8607381342639,551.6577367314463,9.769733247577218,6.282545280659402,4.0,171.8118442884697
9,786.4644868905411,588.4513808598155,8.956638186197914,6.701569106277345,4.0,177.25476446803674
9,831.545079076612,690.6143752553731,9.470037786765475,7.8650507282350945,4.0,156.61216251352144
9,936.6569117958426,703.4514307551352,10.667102206643518,8.011245328759394,4.0,161.33837749833978
9,702.6845139726962,712.4042790668844,8.002511309291602,8.113204698064534,4.0,137.63059282446625
9,433.6622293364675,741.8979614110394,4.938755338519579,8.449093026067342,4.0,159.81730545654992
9,760.9718676253311,762.7443520765091,8.666315900852608,8.686501811576473,4.0,163.81402572868632
9,457.2091734525728,776.860658696752,5.206919333657392,8.847265142954388,4.0,154.7986754988622
9,731.6908946800424,394.7195976176456,8.332850010424805,4.495257802219015,4.0,158.4494149312474
9,602.2290214710638,423.4517690621431,6.8584755452474155,4.822473675563323,4.0,140.37703856793723
9,798.855942968608,536.2098452861383,9.097758084860107,6.106617216873169,4.0,165.9065682499673
9,834.1694321291144,552.3464198843593,9.499925189383033,6.2903883376929866,4.0,167.33357941193336
9,494.91815670854976,581.7015665572469,5.636367484238904,6.624698954427063,4.0,152.01174917313872
9,691.8369144812285,626.8819888961857,7.878973596586993,7.139235469088289,4.0,166.9122714909289
9,621.2156768061603,769.9928345955957,7.074704764795344,8.769051038406946,4.0,154.0946104781056
9,912.5051863087759,776.7755255297913,10.392050668569254,8.846295605248843,4.0,150.6662538370333
9,702.1289089461086,783.932476010525,7.996183810363769,8.927802420929623,4.0,140.68818190875317
9,854.6006571916936,793.0336965908319,9.732605868087054,9.031451525433859,4.0,145.6327718022073
9,837.3163692850559,444.62750779703134,9.535764032675132,5.063633236274991,4.0,175.50376358208146
9,532.1724977610736,459.64004796135,6.0606379493833975,5.234603308985064,4.0,132.4039527238481
9,659.5758527461825,506.56728985264465,7.511569012807462,5.769033450081841,4.0,137.81110014686777
9,906.3377190649087,512.4802839568669,10.321812566850323,5.836373488534221,4.0,181.1361663237681
9,518.994987420922,546.7089969586318,5.910566084373622,6.226186637183977,4.0,145.8607310296244
9,483.81282772119715,564.9999999999999,5.509894623306969,6.434493431749999,4.0,163.7878406943463
9,483.32024490347175,568.0603618434023,5.504284851793257,6.46934631348478,4.0,163.09274180356377
9,635.3107151008604,575.9244880524303,7.235225882189171,6.55890678859707,4.0,150.37474567357606
9,890.957124287056,601.3919944940568,10.146650910081293,6.848943076954054,4.0,179.14039663164155
9,668.5921734099093,627.0000000026726,7.614251235974368,7.1405794366804365,4.0,164.3105821398576
9,504.77938323680456,635.0134288637084,5.748671904283248,7.23184024264881,4.0,166.90192671503468
9,620.9268813827035,699.5774910364681,7.071415822750473,7.967127028450086,4.0,159.09294748528328
9,457.11808616427265,706.7201015713997,5.205881987536536,8.048470533888256,4.0,160.95250895831472
9,410.0644039873926,707.9358406023537,4.670011883276737,8.062315958329663,4.0,164.5227827474104
9,626.0128323594889,453.09986953383645,7.12933709382008,5.1601205919331905,4.0,162.76083232165044
9,964.5504183102297,562.5576478980247,10.984766957891837,6.406678744036405,4.0,146.02232646725844
9,963.3373554041965,597.1415790567762,10.970952010456138,6.800537288965752,4.0,166.73561452287623
9,761.7473217654698,625.0000000000008,8.675147147881539,7.117802468750009,4.0,156.55705128859378
9,598.5116399002187,631.5351249746576,6.816140204891821,7.192227634635133,4.0,162.29290747237928
9,937.8400849754082,634.2048409586135,10.680576755409072,7.222631652269473,4.0,158.13753066637344
9,386.6400842651207,709.1716590768843,4.403244394079975,8.076390057191968,4.0,174.00111186886892
9,994.2829689855954,773.2522615527289,11.323375634050802,8.806170969994454,4.0,184.72365619899065
9,807.4304880875378,796.9880530533825,9.19540915432559,9.076485650540196,4.0,152.5713696126925
9,566.3083457925085,508.8632156951094,6.449393506809033,5.795180564689141,4.0,137.49316736047555
9,931.2983224431887,510.08533718371103,10.60607599780618,5.809098675647031,4.0,174.05679081473485
9,915.0469004519566,600.6186662293462,10.420996939294357,6.8401360404233165,4.0,187.44805640045337
9,481.3278352281245,635.5599640607671,5.481594326183741,7.238064449968624,4.0,163.31604379232206
9,527.640297850999,668.0630498594733,6.009023063449321,7.608225320912661,4.0,169.03392185494693
9,854.6772341325784,689.7009606582113,9.733477963349262,7.854648320755621,4.0,143.36362212984878
9,784.7488915117111,798.2628442387809,8.937100155761414,9.091003589494706,4.0,150.8831651318714
9,619.5265422606844,839.3805771689717,7.055468083134802,9.55927223103057,4.0,158.5665622053729
9,907.180023162614,477.5611911465253,10.331405133548058,5.438697960515086,4.0,143.9995816330798
9,599.7277666736578,560.9682276508064,6.829990045132297,6.3885776570611545,4.0,157.81093410258458
9,553.2774266718344,563.1100623860395,6.300991093549488,6.41296990756691,4.0,148.40437131334545
9,728.0566090812729,607.201428796497,8.2914610072135,6.915103726265974,4.0,162.4927146167056
9,644.2298090447242,697.1653611131612,7.336800840417407,7.939656525533191,4.0,151.60933820368123
9,984.2519068716757,842.4019173800848,11.209137044164974,9.593680715532322,4.0,169.29379330581162
9,825.8805973883913,426.11769883086845,9.405527927974106,4.8528345739462795,4.0,156.21368963409395
9,681.928132603399,575.3014299597403,7.7661275932072815,6.551811101508552,4.0,153.7665697209649
9,751.318986595997,605.5539736194404,8.556384220178776,6.89634170942372,4.0,134.07508584130358
9,610.9906590256768,611.8299946957814,6.958257313913843,6.967816074721491,4.0,157.26063008603077
9,808.339314694626,657.439766863374,9.205759311553747,7.487242233015277,4.0,167.4446366766797
9,773.4839286964144,674.0353390808659,8.80880930754206,7.67624064085525,4.0,152.59846250876592
9,422.28289110163024,690.010659321045,4.809161927670514,7.858175319006638,4.0,146.18615080792998
9,924.2106520713611,721.8024378957791,10.52535817753373,8.220235479046952,4.0,180.44907701562096
9,737.9172360398608,729.973631623048,8.403758599068317,8.313292987662296,4.0,147.2261367096907
9,611.6550056652605,544.4243711917787,6.965823214955979,6.200168213306415,4.0,149.9926277068865
9,775.4415664107996,571.4747249856456,8.83110383323225,6.508230733329689,4.0,155.90863766556384
9,447.90884330214175,585.0169898534829,5.101002673009506,6.662456599423702,4.0,157.9031305488681
9,540.4088046729642,615.696609144849,6.154436998456737,7.0118509513155365,4.0,164.6885840377282
9,470.29477558525974,618.1951459387569,5.355944503521583,7.040305497491441,4.0,171.91825416286161
9,702.9156543050337,676.9141501981296,8.005143647256626,7.709025935059288,4.0,136.52797412072368
9,433.3559536336965,707.4191332214126,4.935267322594297,8.056431444614969,4.0,158.49131295389498
9,971.5102780766823,717.1710353386944,11.064029209136333,8.167490825359604,4.0,169.84343663331802
9,924.4658032250848,756.905524341419,10.528263962352737,8.620006415628584,4.0,149.49566922355072
9,409.8588649082881,778.7501700135386,4.667671104773258,8.868783812258956,4.0,164.99952827925998
9,737.4190166670219,799.2501057121498,8.398084635737161,9.102247000938622,4.0,150.76344986125426
9,637.6322276996775,470.5709091523299,7.261664391160523,5.359089246218217,4.0,141.46107227836384
9,683.0500252050882,472.2438221819245,7.778904249095243,5.378141189405501,4.0,164.03907868085585
9,541.5741633227143,546.9357201559943,6.16770866673541,6.228768670678233,4.0,158.90423243133836
9,505.1930455358151,600.6555120004073,5.753382890736249,6.8405556578956705,4.0,173.1316440619878
9,784.4916303446197,692.7056289590507,8.934170341089034,7.888866937474805,4.0,175.28444417694632
9,597.4753507683873,699.6397446713522,6.804338442746399,7.967836002971793,4.0,169.22104461908833
9,854.3839434445415,725.8176595393069,9.730137827055868,8.265962766289961,4.0,172.06487190220295
9,690.7580993276325,766.0666775288923,7.866687527525249,8.724338061667616,4.0,159.83157388372578
9,667.161090535572,802.0859788741135,7.59795337162886,9.13454329692788,4.0,154.52187634589652
9,713.513828049522,799.8749229751031,8.12584077884504,9.109362722309449,4.0,147.52465869444305
9,620.6459593205165,804.6521522011296,7.068216546354055,9.163768120675522,4.0,143.49353658721063
9,736.3613128181881,835.3274189386236,8.386038992430866,9.513112903577442,4.0,145.2518815500265
9,970.3973353737658,894.7426055509248,11.0513544790269,10.18976180269789,4.0,130.67754824601727
9,848.2886749674707,460.7955663639256,9.660721959833806,5.247762911766727,4.0,176.2218255170225
9,471.2710329758251,583.0470602043365,5.367062595145105,6.64002208723177,4.0,156.13723066876392
9,457.77871593002516,636.6000388661362,5.213405559020701,7.249909325196368,4.0,177.92805855209204
9,995.3809228263556,680.5694699130491,11.335879663744139,7.750654484964768,4.0,174.86082942230777
9,819.6651652428442,743.5994395997054,9.334743578742229,8.46847028311024,4.0,140.0540093566551
9,971.9878003450555,790.2518596467024,11.069467463825468,8.999770620044123,4.0,115.09938149063233
9,478.66665334222193,919.324943019636,5.451287498988108,10.469717358413789,4.0,128.48519369532954
9,659.7032654240115,473.07036619932876,7.513020050043945,5.387554272681678,4.0,150.21458258626535
9,918.3440016918638,493.3485225365405,10.458545923846565,5.618491730663605,4.0,151.44055423335743
9,776.1749074199661,536.6766746040097,8.83945547554502,6.111933695067137,4.0,146.22833997784318
9,822.900440990905,535.2464568077484,9.371588464672845,6.09564568264941,4.0,159.4024160777677
9,682.9466242796321,538.9427359015549,7.777726669315271,6.137740697783947,4.0,160.74771300512077
9,472.01492624878756,548.3385761854702,5.375534411744751,6.244745074054079,4.0,156.7338613005813
9,892.4327718131772,567.1068826441746,10.16345629824838,6.458487630927715,4.0,163.79350164246307
